	('Numbers: Five-5988', 'Digit: Five')	('Numbers: Five-573', 'Digit: Five')	('Numbers: Six-5766', 'Digit: Six')	('Numbers: Eight-5687', 'Digit: Eight')	('Numbers: Zero-6374', 'Digit: Zero')	('Numbers: Six-4535', 'Digit: Six')	('Numbers: Nine-1353', 'Digit: Nine')	('Numbers: Three-4063', 'Digit: Three')	('Numbers: Two-2242', 'Digit: Two')	('Numbers: Six-4742', 'Digit: Six')	('Numbers: Six-4597', 'Digit: Six')	('Numbers: Six-3897', 'Digit: Six')	('Numbers: Three-6513', 'Digit: Three')	('Numbers: Seven-5026', 'Digit: Seven')	('Numbers: Four-6277', 'Digit: Four')	('Numbers: Four-307', 'Digit: Four')	('Numbers: Zero-2589', 'Digit: Zero')	('Numbers: Six-1819', 'Digit: Six')	('Numbers: One-2216', 'Digit: One')	('Numbers: Six-4625', 'Digit: Six')	('Numbers: Nine-6749', 'Digit: Nine')	('Numbers: Seven-5147', 'Digit: Seven')	('Numbers: Seven-791', 'Digit: Seven')	('Numbers: Zero-2997', 'Digit: Zero')	('Numbers: Five-5313', 'Digit: Five')	('Numbers: Four-6502', 'Digit: Four')	('Numbers: Four-2173', 'Digit: Four')	('Numbers: Four-459', 'Digit: Four')	('Numbers: Zero-3729', 'Digit: Zero')	('Numbers: Three-6213', 'Digit: Three')	('Numbers: Five-2201', 'Digit: Five')	('Numbers: Seven-1830', 'Digit: Seven')	('Numbers: Zero-4354', 'Digit: Zero')	('Numbers: Nine-3217', 'Digit: Nine')	('Numbers: Six-4860', 'Digit: Six')	('Numbers: Five-2026', 'Digit: Five')	('Numbers: Six-1078', 'Digit: Six')	('Numbers: Four-756', 'Digit: Four')	('Numbers: Two-771', 'Digit: Two')	('Numbers: Seven-1815', 'Digit: Seven')	('Numbers: Zero-69', 'Digit: Zero')	('Numbers: Five-517', 'Digit: Five')	('Numbers: One-282', 'Digit: One')	('Numbers: One-3358', 'Digit: One')	('Numbers: Eight-2356', 'Digit: Eight')	('Numbers: Five-1369', 'Digit: Five')	('Numbers: Seven-136', 'Digit: Seven')	('Numbers: Nine-3632', 'Digit: Nine')	('Numbers: One-5942', 'Digit: One')	('Numbers: Nine-3381', 'Digit: Nine')	('Numbers: Five-254', 'Digit: Five')	('Numbers: Seven-2310', 'Digit: Seven')	('Numbers: Seven-6546', 'Digit: Seven')	('Numbers: Nine-2265', 'Digit: Nine')	('Numbers: Nine-6823', 'Digit: Nine')	('Numbers: Four-2860', 'Digit: Four')	('Numbers: Seven-1241', 'Digit: Seven')	('Numbers: Six-3933', 'Digit: Six')	('Numbers: Zero-4387', 'Digit: Zero')	('Numbers: Two-681', 'Digit: Two')	('Numbers: Two-1467', 'Digit: Two')	('Numbers: Two-604', 'Digit: Two')	('Numbers: Three-6923', 'Digit: Three')	('Numbers: Three-1236', 'Digit: Three')	('Numbers: Six-5538', 'Digit: Six')	('Numbers: Two-2505', 'Digit: Two')	('Numbers: One-3389', 'Digit: One')	('Numbers: Two-6745', 'Digit: Two')	('Numbers: Six-991', 'Digit: Six')	('Numbers: One-5367', 'Digit: One')	('Numbers: Zero-4025', 'Digit: Zero')	('Numbers: Two-815', 'Digit: Two')	('Numbers: Seven-1293', 'Digit: Seven')	('Numbers: Nine-1222', 'Digit: Nine')	('Numbers: Nine-4416', 'Digit: Nine')	('Numbers: Eight-1341', 'Digit: Eight')	('Numbers: Four-4925', 'Digit: Four')	('Numbers: Four-1148', 'Digit: Four')	('Numbers: One-3820', 'Digit: One')	('Numbers: Four-6380', 'Digit: Four')	('Numbers: Seven-4339', 'Digit: Seven')	('Numbers: Eight-5763', 'Digit: Eight')	('Numbers: Seven-6757', 'Digit: Seven')	('Numbers: Six-3632', 'Digit: Six')	('Numbers: Six-1245', 'Digit: Six')	('Numbers: Six-185', 'Digit: Six')	('Numbers: Nine-2661', 'Digit: Nine')	('Numbers: Eight-5400', 'Digit: Eight')	('Numbers: Five-4818', 'Digit: Five')	('Numbers: Two-3886', 'Digit: Two')	('Numbers: Six-990', 'Digit: Six')	('Numbers: One-5209', 'Digit: One')	('Numbers: Five-6071', 'Digit: Five')	('Numbers: Two-5864', 'Digit: Two')	('Numbers: Five-5793', 'Digit: Five')	('Numbers: One-1519', 'Digit: One')	('Numbers: Nine-5532', 'Digit: Nine')	('Numbers: Eight-5622', 'Digit: Eight')	('Numbers: Six-3402', 'Digit: Six')	('Numbers: Six-5617', 'Digit: Six')
pos_15-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_15-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_15-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-5	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	182	0	34	254	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	0	0	0	0	0	12	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0
pos_16-6	0	0	0	0	253	0	0	0	0	0	16	0	0	0	0	239	0	0	0	0	0	0	0	0	0	254	95	252	165	0	0	0	253	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	220	0	253	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	234	0	0	0	0	0	0
pos_16-7	0	0	0	0	200	0	0	0	0	66	236	0	0	4	0	253	37	190	0	232	0	0	0	57	0	254	254	226	0	0	0	0	228	0	141	0	0	0	0	0	164	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	37	112	0	0	0	42	235	50	0	0	0	254	0	253	0	0	0	77	56	133	55	0	0	0	0	0	25	0	0	0	0	0	0	253	0	0	184	0	0	0	0	110	0
pos_16-8	0	0	0	6	0	0	0	0	0	253	254	158	0	7	38	253	254	252	0	252	0	0	0	252	0	254	254	41	0	0	0	0	0	0	254	0	27	41	0	0	253	0	0	0	0	0	121	0	0	0	0	0	0	0	31	84	0	241	254	0	0	0	0	253	254	0	0	0	254	0	105	0	0	64	247	248	253	131	0	226	0	0	0	226	128	93	0	0	0	0	246	0	0	166	0	0	105	0	251	0
pos_16-9	0	0	142	206	0	181	0	0	0	253	254	254	0	3	157	253	186	252	0	217	0	0	0	252	0	254	254	0	0	0	37	0	0	0	20	0	213	32	0	0	253	95	0	0	0	0	148	0	0	0	0	0	0	0	149	254	0	253	254	0	0	0	0	253	232	0	0	0	47	0	0	0	0	239	254	249	253	179	0	255	0	0	0	253	255	253	0	0	0	0	58	0	0	131	0	0	248	0	254	175
pos_16-10	0	0	193	250	0	252	0	0	0	60	254	254	0	0	151	253	0	252	0	0	0	0	0	140	0	254	254	0	0	0	247	0	0	0	0	204	254	0	17	0	124	254	0	19	0	29	253	0	65	0	0	0	0	0	252	254	0	162	162	0	0	141	0	253	0	0	0	0	0	0	0	0	0	248	254	93	253	179	0	226	0	0	0	253	255	253	0	54	0	0	0	0	0	254	0	0	254	0	173	253
pos_16-11	0	0	253	117	0	252	0	0	80	0	254	254	0	0	175	253	0	248	0	0	0	0	0	0	0	254	237	37	0	0	254	0	0	0	0	254	248	0	238	0	0	238	0	209	107	114	253	0	253	0	0	0	0	0	252	254	0	0	0	0	75	253	30	253	0	82	0	0	2	0	0	3	0	248	254	0	253	179	0	29	0	11	0	168	255	196	0	229	136	0	0	0	0	254	29	255	254	0	0	253
pos_16-12	0	0	254	2	0	252	0	0	255	99	223	254	0	0	98	253	0	196	0	0	0	0	0	0	0	254	169	155	0	0	244	0	0	0	0	254	104	0	254	0	0	16	85	252	252	255	253	0	253	0	0	0	7	0	229	254	0	0	0	51	238	254	39	211	0	253	0	64	123	168	0	181	0	172	214	0	253	179	2	0	107	193	0	0	255	23	0	254	218	0	0	0	0	138	57	255	254	74	240	254
pos_16-13	0	0	112	0	0	252	59	0	80	212	140	254	0	0	97	253	0	73	183	0	164	99	82	0	0	254	81	252	0	0	36	74	0	0	110	254	74	0	254	0	0	0	254	252	252	198	253	0	253	0	0	104	180	9	252	254	0	0	0	69	253	253	8	241	237	253	207	255	254	253	0	254	116	90	125	0	253	179	176	0	80	253	0	0	255	0	0	254	0	0	0	233	0	230	0	255	255	234	254	253
pos_16-14	0	0	0	9	0	210	254	114	0	253	58	254	0	0	79	253	0	0	252	0	253	250	215	0	0	254	19	252	0	0	0	219	0	14	238	85	29	176	254	0	0	0	254	253	253	29	255	0	117	198	16	254	253	203	252	254	35	86	0	73	253	226	0	253	31	253	252	255	254	251	0	131	255	10	7	0	254	179	253	255	58	253	0	144	255	5	185	254	0	74	135	253	32	254	0	255	254	254	250	192
pos_16-15	0	0	0	245	0	180	254	254	0	254	0	248	0	25	80	255	0	6	241	69	253	248	252	0	0	254	190	253	0	73	0	253	0	202	66	0	6	246	231	138	0	0	109	136	252	0	253	0	152	255	108	235	254	253	177	254	254	253	0	227	198	56	1	253	0	115	230	255	182	0	0	0	253	61	0	1	253	179	54	255	148	204	248	254	255	30	254	168	0	227	255	161	228	254	0	64	227	254	68	58
pos_16-16	0	40	0	246	0	55	254	27	0	253	0	225	0	253	254	253	0	66	0	252	253	69	253	76	0	254	254	252	0	194	0	253	0	253	0	0	73	40	116	248	4	0	0	0	252	0	253	65	75	29	170	99	253	145	165	254	254	253	9	190	11	0	135	253	0	0	0	191	56	0	0	0	215	253	82	174	253	240	0	226	253	14	229	253	128	169	150	0	0	121	253	0	151	180	0	0	254	178	0	36
pos_16-17	70	236	0	72	0	35	207	0	0	253	0	136	0	253	217	253	0	191	0	252	167	0	196	246	0	33	195	252	0	252	0	210	0	253	0	0	201	0	2	252	147	0	0	0	10	0	215	254	0	0	252	0	171	0	252	254	254	253	146	0	0	0	254	253	0	0	0	64	0	0	0	0	21	142	252	244	248	254	0	29	185	0	5	253	255	128	0	0	0	0	116	0	0	0	0	0	252	6	20	0
pos_16-18	253	252	51	0	0	35	0	0	0	253	0	244	0	253	3	253	0	252	0	162	10	0	62	252	128	0	48	247	0	252	0	24	0	79	0	0	204	0	0	252	253	0	0	0	0	0	28	120	0	0	252	0	17	0	252	254	236	253	254	0	0	0	253	244	0	0	0	0	0	0	0	0	0	0	109	34	65	254	0	226	58	0	0	253	255	6	0	0	0	0	4	0	0	0	170	0	117	0	157	214
pos_16-19	253	252	72	0	0	0	0	0	0	253	0	254	114	32	0	246	0	252	0	0	0	0	0	127	255	0	0	65	81	223	0	0	0	0	0	0	13	0	0	252	253	0	0	0	0	0	0	0	0	0	190	0	0	0	28	254	0	253	254	0	0	0	254	70	0	0	0	0	6	0	0	0	0	0	0	0	0	154	0	255	23	0	0	253	255	0	0	0	0	0	0	0	0	0	255	0	0	0	252	253
pos_16-20	0	149	254	0	0	21	0	0	0	253	82	255	254	0	0	48	161	252	0	253	0	0	0	0	255	0	0	0	254	7	0	0	0	0	128	0	0	0	0	114	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	253	237	0	0	0	163	0	167	0	0	0	87	0	0	0	0	0	0	0	0	0	0	29	0	0	0	253	255	0	0	0	0	0	0	0	0	0	0	0	0	0	254	213
pos_16-21	0	0	233	0	0	181	0	0	0	253	254	254	103	0	0	0	254	150	0	252	0	0	0	0	255	0	0	0	173	0	0	0	42	0	234	0	0	0	70	2	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	35	0	0	0	0	0	190	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	108	0	0	0	0	0	0	0	250	0
pos_16-22	0	0	0	0	191	252	0	0	0	123	205	254	0	0	0	0	36	0	0	126	0	0	0	0	0	0	0	0	4	0	0	0	232	0	25	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	212	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	253	0	0	0	0	0	0	0	57	0
pos_16-23	0	0	0	0	253	104	0	0	0	0	8	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0
pos_16-24	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_17-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_17-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_17-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_17-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_17-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_17-5	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	49	0	6	249	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	74	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	0	0	0	0	0	0
pos_17-6	0	0	0	0	253	0	0	0	0	0	216	0	0	0	0	43	0	22	0	0	0	0	0	0	0	116	68	44	49	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	254	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	187	254	0	0	0	0	0	0
pos_17-7	68	0	0	0	200	0	0	0	0	123	254	0	0	0	0	120	37	245	0	144	0	0	0	57	0	168	226	27	0	0	0	0	228	0	141	0	0	0	0	0	126	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	229	72	39	0	0	0	254	0	253	0	0	0	0	105	90	0	0	0	0	0	0	124	0	0	0	0	0	9	253	0	44	254	0	0	0	0	0	0
pos_17-8	17	0	0	134	0	0	0	0	0	253	254	54	0	0	0	192	254	252	0	252	0	0	0	252	0	141	153	0	0	0	0	0	0	0	254	0	97	0	0	0	253	0	0	0	0	0	252	0	0	0	0	0	0	0	0	74	0	151	254	0	0	0	44	78	246	0	0	0	221	0	105	0	0	0	25	253	253	0	0	29	0	0	0	253	191	93	0	0	0	39	253	0	0	254	0	0	0	0	189	0
pos_17-9	0	0	102	252	0	181	0	0	0	207	254	254	0	0	0	252	228	252	0	252	0	0	0	252	0	134	115	0	0	0	0	0	0	0	29	0	254	0	27	0	253	2	0	0	0	0	252	0	20	0	0	0	0	0	7	252	0	253	254	0	0	114	0	78	232	0	0	0	56	0	0	0	0	0	103	151	253	0	0	255	0	0	0	253	255	253	0	33	0	11	194	0	0	254	0	0	102	0	254	176
pos_17-10	0	0	233	140	0	252	0	0	32	14	219	254	0	0	0	252	0	252	0	0	0	0	0	140	0	113	46	0	0	0	188	0	0	0	0	7	242	0	136	0	124	168	0	85	5	0	252	0	232	0	0	0	0	0	116	254	0	221	162	28	13	253	0	78	0	89	0	0	0	0	0	0	0	0	109	0	253	0	0	255	0	26	0	253	255	253	0	241	0	0	19	0	0	254	0	128	177	0	246	254
pos_17-11	0	0	252	0	0	252	0	0	223	100	30	254	0	0	0	252	0	136	0	0	0	0	0	0	0	113	15	0	0	0	254	0	0	0	0	124	70	0	245	0	0	254	0	252	193	0	252	0	253	0	0	0	9	0	139	254	0	25	0	214	197	251	0	78	0	248	0	64	62	0	0	189	0	0	52	0	253	0	0	255	0	212	0	82	255	207	0	254	74	0	0	0	0	254	0	255	177	0	180	254
pos_17-12	0	0	253	0	0	220	6	0	159	245	0	254	0	0	0	252	0	0	19	0	137	9	76	0	0	124	0	8	0	0	254	21	0	0	0	244	0	0	254	0	0	240	208	252	252	170	246	0	240	0	0	55	181	0	140	254	0	0	0	253	253	253	0	16	66	253	0	255	254	169	0	254	17	0	7	0	253	0	0	170	0	253	0	0	255	46	0	254	239	0	0	0	4	254	0	255	177	0	250	255
pos_17-13	0	0	70	0	0	112	166	0	0	253	0	254	0	0	0	252	0	0	234	0	252	223	243	0	0	224	0	77	0	0	227	195	0	0	119	253	0	10	254	0	0	62	254	252	252	255	202	0	94	0	0	248	254	159	115	254	0	47	0	254	253	251	0	60	253	253	207	255	254	254	0	239	193	0	0	0	253	0	169	114	0	253	0	108	255	116	0	254	0	92	148	233	51	254	0	255	149	135	254	219
pos_17-14	0	0	0	0	0	31	254	6	0	184	0	149	0	0	0	252	0	32	252	0	253	254	252	0	0	254	101	153	0	0	54	253	0	81	194	248	0	230	196	197	0	0	242	240	240	86	253	0	16	255	0	234	254	254	28	254	48	233	0	254	232	56	17	78	31	253	252	255	156	253	0	30	253	0	0	0	254	0	253	255	14	253	128	250	64	157	254	254	0	223	247	253	164	254	0	128	59	254	204	30
pos_17-15	0	39	0	148	0	0	254	236	0	60	0	68	0	25	109	253	0	155	218	236	253	169	202	26	0	254	254	210	0	0	5	253	0	239	0	122	21	205	45	253	0	0	10	24	222	0	252	19	0	255	0	68	255	236	3	254	254	253	25	254	61	0	121	105	0	250	230	255	17	0	0	0	252	123	0	0	253	0	107	255	224	241	255	254	0	253	254	206	0	170	243	161	248	254	0	0	196	254	0	0
pos_17-16	0	223	62	252	0	0	246	112	0	60	0	37	0	253	255	252	0	252	0	252	252	0	78	200	0	254	254	252	0	87	0	233	0	253	0	0	177	0	0	253	88	0	0	0	252	0	163	207	0	0	0	0	124	29	141	249	254	253	146	172	0	0	253	239	0	140	0	0	0	0	0	0	110	250	204	159	253	206	0	255	254	89	223	253	255	253	150	0	0	2	136	0	100	244	0	0	254	254	0	0
pos_17-17	164	252	183	196	0	0	61	0	0	60	0	180	0	253	214	252	0	252	0	235	79	0	9	252	0	61	79	252	0	189	0	29	0	231	0	0	204	0	3	253	253	0	0	0	201	0	9	254	0	0	42	0	6	0	252	180	254	253	254	7	0	0	253	253	0	36	0	0	0	0	0	0	0	65	179	249	231	254	0	226	19	0	0	253	255	253	0	0	0	0	10	0	0	104	0	0	206	86	0	14
pos_17-18	253	252	253	0	0	0	0	0	0	60	0	254	44	253	0	189	0	252	0	14	0	0	0	230	0	0	0	187	67	252	0	0	0	35	0	0	50	0	56	250	253	0	0	0	35	0	0	42	0	0	222	0	0	0	177	253	164	253	254	0	0	0	253	253	0	0	0	0	126	0	0	0	0	0	0	57	0	254	0	255	0	0	0	253	255	84	0	0	0	0	0	0	0	6	170	0	0	0	0	224
pos_17-19	253	153	232	0	0	37	0	0	0	198	23	254	226	32	0	98	0	252	0	89	0	0	0	25	255	0	0	0	227	252	0	0	0	0	80	0	0	0	136	115	247	0	0	0	0	0	0	0	0	0	253	0	0	0	3	254	0	253	250	0	0	0	253	192	57	0	0	0	192	0	0	0	0	0	0	0	0	154	0	141	0	0	0	253	255	0	0	0	0	0	0	0	0	0	255	0	0	0	154	254
pos_17-20	0	11	192	0	0	181	0	0	0	253	180	254	254	0	0	0	131	173	0	253	0	0	0	0	255	0	0	0	224	181	0	0	0	0	242	0	0	0	243	0	54	0	0	0	0	0	0	0	0	0	255	0	0	0	0	129	0	253	131	0	0	0	163	19	245	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	64	0	0	0	0	0	109	0	0	0	0	0	0	0	254	154
pos_17-21	0	0	91	0	70	252	0	0	0	253	254	254	86	0	0	0	246	34	0	252	0	0	0	0	255	0	0	0	10	7	0	0	147	0	53	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	217	0	0	0	0	0	0	125	0	0	0	254	0	130	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	249	0	0	0	0	0	0	0	254	0
pos_17-22	0	0	0	0	252	148	0	0	0	122	206	212	0	0	0	0	32	0	0	126	0	0	0	0	128	0	0	0	0	0	0	0	252	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	250	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	253	0	0	0	0	0	0	0	104	0
pos_17-23	0	0	0	0	253	0	0	0	0	0	8	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0
pos_17-24	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
