	('Numbers: Two-6454', 'Digit: Two')	('Numbers: Seven-4107', 'Digit: Seven')	('Numbers: Two-1266', 'Digit: Two')	('Numbers: Seven-4453', 'Digit: Seven')	('Numbers: Nine-1124', 'Digit: Nine')	('Numbers: Five-4731', 'Digit: Five')	('Numbers: Eight-3406', 'Digit: Eight')	('Numbers: Three-6237', 'Digit: Three')	('Numbers: Seven-4649', 'Digit: Seven')	('Numbers: Eight-1750', 'Digit: Eight')	('Numbers: Eight-4604', 'Digit: Eight')	('Numbers: Six-4615', 'Digit: Six')	('Numbers: Zero-1358', 'Digit: Zero')	('Numbers: Three-2169', 'Digit: Three')	('Numbers: Three-1800', 'Digit: Three')	('Numbers: Nine-367', 'Digit: Nine')	('Numbers: Eight-3313', 'Digit: Eight')	('Numbers: Eight-5053', 'Digit: Eight')	('Numbers: Zero-4861', 'Digit: Zero')	('Numbers: One-2000', 'Digit: One')	('Numbers: Nine-380', 'Digit: Nine')	('Numbers: Nine-5591', 'Digit: Nine')	('Numbers: Nine-1176', 'Digit: Nine')	('Numbers: Nine-1274', 'Digit: Nine')	('Numbers: Four-440', 'Digit: Four')	('Numbers: One-6191', 'Digit: One')	('Numbers: Nine-2385', 'Digit: Nine')	('Numbers: Zero-1578', 'Digit: Zero')	('Numbers: Seven-192', 'Digit: Seven')	('Numbers: Four-1581', 'Digit: Four')	('Numbers: Four-1418', 'Digit: Four')	('Numbers: Three-6908', 'Digit: Three')	('Numbers: Two-196', 'Digit: Two')	('Numbers: Three-3418', 'Digit: Three')	('Numbers: One-4620', 'Digit: One')	('Numbers: Four-4666', 'Digit: Four')	('Numbers: Seven-3400', 'Digit: Seven')	('Numbers: Eight-2817', 'Digit: Eight')	('Numbers: Eight-3698', 'Digit: Eight')	('Numbers: Zero-5893', 'Digit: Zero')	('Numbers: Eight-4110', 'Digit: Eight')	('Numbers: Three-2232', 'Digit: Three')	('Numbers: Three-550', 'Digit: Three')	('Numbers: Seven-6222', 'Digit: Seven')	('Numbers: Two-1375', 'Digit: Two')	('Numbers: Zero-87', 'Digit: Zero')	('Numbers: Seven-177', 'Digit: Seven')	('Numbers: Seven-5490', 'Digit: Seven')	('Numbers: Five-5151', 'Digit: Five')	('Numbers: Six-5683', 'Digit: Six')	('Numbers: Six-4309', 'Digit: Six')	('Numbers: Zero-3223', 'Digit: Zero')	('Numbers: One-5083', 'Digit: One')	('Numbers: Two-6379', 'Digit: Two')	('Numbers: Five-2067', 'Digit: Five')	('Numbers: Two-5965', 'Digit: Two')	('Numbers: One-5138', 'Digit: One')	('Numbers: One-5827', 'Digit: One')	('Numbers: Eight-5077', 'Digit: Eight')	('Numbers: Nine-5864', 'Digit: Nine')	('Numbers: Eight-4288', 'Digit: Eight')	('Numbers: Zero-6617', 'Digit: Zero')	('Numbers: Four-6078', 'Digit: Four')	('Numbers: Eight-538', 'Digit: Eight')	('Numbers: Eight-699', 'Digit: Eight')	('Numbers: One-6520', 'Digit: One')	('Numbers: Seven-5242', 'Digit: Seven')	('Numbers: Four-1193', 'Digit: Four')	('Numbers: Five-5481', 'Digit: Five')	('Numbers: Zero-2402', 'Digit: Zero')	('Numbers: Two-3998', 'Digit: Two')	('Numbers: Three-1004', 'Digit: Three')	('Numbers: Three-3872', 'Digit: Three')	('Numbers: Three-4269', 'Digit: Three')	('Numbers: Two-2499', 'Digit: Two')	('Numbers: Nine-1744', 'Digit: Nine')	('Numbers: Three-5096', 'Digit: Three')	('Numbers: Zero-44', 'Digit: Zero')	('Numbers: Two-12', 'Digit: Two')	('Numbers: Four-1062', 'Digit: Four')	('Numbers: Seven-3896', 'Digit: Seven')	('Numbers: Four-6417', 'Digit: Four')	('Numbers: One-4148', 'Digit: One')	('Numbers: One-7346', 'Digit: One')	('Numbers: Four-3173', 'Digit: Four')	('Numbers: Seven-6680', 'Digit: Seven')	('Numbers: One-3946', 'Digit: One')	('Numbers: Six-3104', 'Digit: Six')	('Numbers: Zero-4221', 'Digit: Zero')	('Numbers: Eight-2878', 'Digit: Eight')	('Numbers: Two-3441', 'Digit: Two')	('Numbers: Three-6402', 'Digit: Three')	('Numbers: Eight-1512', 'Digit: Eight')	('Numbers: Five-1165', 'Digit: Five')	('Numbers: Eight-6226', 'Digit: Eight')	('Numbers: Six-3943', 'Digit: Six')	('Numbers: Zero-5326', 'Digit: Zero')	('Numbers: Nine-5164', 'Digit: Nine')	('Numbers: Four-5991', 'Digit: Four')	('Numbers: Eight-972', 'Digit: Eight')
pos_15-17	0	253	251	229	253	0	199	0	254	111	244	0	0	204	0	203	29	207	0	0	253	15	198	239	253	0	70	0	0	254	141	211	0	0	0	252	254	253	254	0	254	0	0	240	253	253	253	122	0	50	0	0	0	253	253	254	0	0	254	210	0	0	254	65	95	0	4	252	0	235	0	38	159	25	27	253	32	0	0	253	254	108	0	0	41	0	0	78	6	34	253	187	0	0	0	191	116	254	255	160
pos_15-18	0	101	251	253	252	0	28	0	100	0	100	0	0	0	0	233	0	82	47	0	244	0	0	18	253	0	2	0	0	198	0	252	0	64	0	252	161	230	254	45	254	0	0	7	64	233	198	0	0	246	0	135	0	252	158	243	0	0	201	253	0	11	128	0	0	0	142	252	0	253	0	0	58	151	0	214	232	0	0	253	254	201	0	0	0	0	0	93	189	0	240	36	0	254	0	255	184	207	68	0
pos_15-19	0	0	253	231	0	0	0	0	52	0	21	0	0	0	0	30	57	0	253	0	65	0	0	0	139	0	0	30	0	14	0	252	0	221	0	252	0	57	206	199	171	0	0	0	124	45	6	0	0	254	41	254	0	112	0	0	0	0	0	117	0	202	0	0	0	0	252	191	0	253	0	0	0	253	0	19	250	0	0	188	235	0	0	0	0	0	0	235	252	0	70	0	0	253	0	255	0	0	0	0
pos_15-20	0	0	251	10	0	0	0	0	32	0	0	0	86	0	0	0	226	0	98	0	0	0	0	0	0	0	0	188	0	0	0	252	0	253	0	253	0	0	95	253	0	55	0	0	124	0	0	0	0	24	253	254	0	0	0	0	0	0	0	0	0	253	0	0	0	0	92	147	14	173	0	0	0	253	0	0	58	103	0	0	18	0	0	0	0	0	0	254	253	0	0	0	0	0	0	255	0	0	0	0
pos_15-21	0	0	251	0	0	0	0	0	20	0	0	0	255	0	0	0	255	0	0	0	0	0	0	0	0	0	0	251	0	0	0	143	0	208	0	215	0	0	18	253	0	231	0	0	124	0	0	0	0	0	253	83	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	200	221	19	0	0	0	109	0	0	0	237	0	0	0	0	0	0	0	0	0	165	63	0	0	0	0	0	0	255	0	0	0	0
pos_15-22	0	0	251	0	0	0	0	0	16	0	0	0	255	0	0	0	57	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	52	0	19	0	0	0	159	0	252	0	0	45	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	254	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	0	0	0	0
pos_15-23	0	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	184	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_15-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_15-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_15-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_15-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-5	0	0	112	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	0	0	0	0	0	0	0	51	0	0	0	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	48	0	0	86	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-6	0	0	251	0	0	98	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	178	0	0	254	0	0	0	0	0	0	0	246	0	0	0	12	0	0	0	0	0	32	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	214	0	0	0	0	0	0	0	0	0	247	0	0	200	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-7	0	0	251	0	0	0	0	0	0	0	0	0	255	0	0	102	0	0	0	0	0	0	0	0	254	0	0	194	0	94	0	0	0	0	0	252	0	0	0	0	0	0	0	0	13	213	0	0	0	0	109	0	0	37	0	3	0	0	0	0	0	207	55	0	0	0	0	211	0	0	0	0	0	0	0	0	0	252	1	0	79	252	0	0	0	0	0	43	0	0	57	0	0	0	2	0	0	157	0	0
pos_16-8	4	0	172	0	41	0	0	0	0	0	0	80	198	0	0	255	0	0	136	0	0	0	86	0	254	0	0	43	0	254	0	0	0	0	0	253	0	0	0	0	0	0	0	0	70	253	0	0	0	0	253	45	0	252	0	46	0	0	0	31	114	252	55	0	0	0	0	211	0	219	0	0	2	0	0	150	0	194	87	99	1	252	0	0	0	0	0	237	64	0	159	0	0	0	48	0	0	253	0	0
pos_16-9	104	0	79	0	163	0	0	139	28	0	0	239	0	5	0	213	226	0	253	13	0	0	255	61	178	0	25	0	0	254	4	0	0	0	0	252	0	0	0	0	0	0	0	0	70	243	0	0	0	0	253	245	0	252	0	228	0	0	0	33	216	249	55	0	0	0	0	194	0	253	0	151	168	0	0	253	0	4	243	247	0	196	0	0	174	0	0	253	252	0	253	0	0	0	215	255	0	254	0	5
pos_16-10	229	0	95	0	203	0	198	253	126	71	0	253	0	18	0	254	255	7	165	199	0	207	170	221	156	0	80	0	1	254	88	0	0	0	0	252	0	0	141	0	8	0	0	0	94	60	0	0	0	179	149	254	0	252	0	250	0	0	0	33	253	75	19	0	0	0	0	27	0	253	112	225	244	0	0	252	0	0	253	253	0	75	0	0	253	0	0	254	253	0	253	0	0	0	245	255	154	253	0	25
pos_16-11	253	0	188	0	203	0	246	253	210	241	0	253	0	18	0	253	114	101	0	253	0	254	29	222	156	0	80	0	78	254	212	0	135	0	0	252	0	13	253	0	164	0	38	0	240	0	0	0	0	254	1	134	0	252	0	250	0	0	0	31	253	0	0	3	0	0	0	98	0	253	224	175	221	0	64	252	59	0	245	253	0	0	0	36	204	91	0	253	252	5	253	0	194	0	252	128	169	253	0	199
pos_16-12	239	0	251	0	203	0	252	253	226	253	0	148	0	10	203	183	0	238	0	245	0	239	29	175	156	0	80	0	105	254	254	0	253	0	0	253	0	110	253	0	254	0	83	0	253	0	0	60	0	254	142	0	0	252	0	250	0	0	0	0	253	0	0	68	58	0	0	35	0	69	252	114	97	0	236	252	64	0	66	253	0	0	0	238	11	0	142	225	73	229	253	0	253	0	224	0	0	253	0	252
pos_16-13	125	0	251	0	123	0	245	253	242	253	12	6	0	0	254	61	0	252	0	122	0	132	114	91	104	0	14	0	200	254	251	0	136	0	253	252	0	253	253	0	254	0	233	44	253	0	0	230	0	172	253	0	160	253	0	250	254	241	3	0	195	0	0	236	220	221	0	0	0	0	252	188	0	0	251	244	64	0	0	253	0	0	233	253	5	0	253	68	0	253	253	73	253	0	126	0	0	254	50	252
pos_16-14	0	54	253	0	122	7	195	253	254	88	202	0	0	0	85	0	0	252	0	0	70	0	226	41	59	246	190	0	253	254	189	55	0	0	252	252	0	253	253	0	199	0	253	216	253	37	70	253	130	0	223	0	254	252	0	251	253	253	196	0	46	0	21	253	253	251	0	18	0	0	253	235	0	0	253	187	54	0	0	253	0	0	253	253	191	36	253	0	0	253	254	89	253	0	223	0	0	253	74	252
pos_16-15	0	252	251	0	102	147	196	216	254	223	254	0	0	30	0	0	0	252	0	0	254	255	255	0	105	245	244	0	253	254	245	82	0	0	253	252	153	253	239	28	56	0	237	254	253	219	249	252	254	0	29	0	254	252	0	254	254	108	254	0	0	0	216	253	254	253	0	217	0	0	157	253	0	0	235	252	0	0	0	253	124	30	152	231	253	250	176	0	0	182	253	179	253	0	253	0	0	253	118	241
pos_16-16	0	252	251	94	20	194	246	135	254	253	254	0	0	214	0	51	0	146	0	0	253	181	255	81	254	0	65	0	172	254	237	7	0	0	50	253	253	253	156	128	23	0	159	241	253	253	253	116	0	0	0	0	41	252	124	254	253	0	204	30	0	0	254	253	238	62	0	253	0	149	0	254	0	0	63	252	0	0	0	253	253	155	0	38	203	118	0	0	0	6	253	243	249	0	159	64	0	253	254	0
pos_16-17	0	252	251	253	254	0	252	22	254	174	254	0	0	252	0	253	0	0	0	0	253	0	86	186	254	0	0	28	0	254	24	191	0	0	0	252	253	253	87	212	206	0	75	92	253	231	149	0	0	0	0	0	0	253	253	254	0	0	247	229	0	0	254	201	5	0	43	253	0	253	0	253	39	0	0	253	0	0	0	253	254	252	0	0	8	0	0	0	0	0	196	254	57	0	0	255	178	241	238	0
pos_16-18	0	0	251	253	253	0	215	0	254	0	254	0	0	204	0	102	0	0	166	0	108	0	0	0	146	0	0	128	0	131	0	252	0	0	0	252	111	166	83	251	254	0	11	0	235	49	9	0	0	202	0	135	0	252	238	65	0	0	200	244	0	116	37	6	0	0	252	253	0	253	0	119	165	0	0	109	140	6	0	253	254	231	0	0	0	0	0	0	169	0	16	151	0	253	0	255	161	69	25	0
pos_16-19	0	0	253	141	123	0	119	0	254	0	98	0	0	0	0	0	0	0	253	0	0	0	0	0	23	0	0	225	0	0	0	252	0	38	0	252	0	0	20	254	206	0	0	0	253	0	0	0	0	254	36	254	0	71	0	0	0	0	0	50	0	253	0	0	0	0	247	168	0	253	0	0	167	172	0	0	253	153	0	188	112	0	0	0	0	0	0	105	252	0	0	0	0	252	0	255	0	0	0	0
pos_16-20	0	0	235	0	0	0	0	0	240	0	0	0	0	0	0	0	57	0	30	0	0	0	0	0	0	0	0	254	0	0	0	252	0	176	0	253	0	0	0	253	0	0	0	0	253	0	0	0	0	24	253	252	0	0	0	0	0	0	0	0	0	252	0	0	0	0	63	0	0	253	0	0	9	254	0	0	63	253	0	0	0	0	0	0	0	0	0	254	253	0	0	0	0	82	0	255	0	0	0	0
pos_16-21	0	0	126	0	0	0	0	0	233	0	0	0	226	0	0	0	226	0	0	0	0	0	0	0	0	0	0	219	0	0	0	69	0	253	0	252	0	0	0	146	0	94	0	0	253	0	0	0	0	0	214	73	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	57	60	0	0	0	132	0	0	0	252	0	0	0	0	0	0	0	0	0	218	63	0	0	0	0	0	0	255	0	0	0	0
pos_16-22	0	0	126	0	0	0	0	0	197	0	0	0	255	0	0	0	226	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	201	0	56	0	0	0	4	0	252	0	0	234	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	0	0	0	0
pos_16-23	0	0	47	0	0	0	0	0	0	0	0	0	57	0	0	0	29	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	13	0	0	0	0	0	0	0	189	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_17-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_17-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_17-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_17-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_17-4	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_17-5	0	0	244	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	48	0	0	0	51	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	174	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_17-6	0	0	251	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	0	0	254	0	0	0	169	0	0	0	247	0	0	0	47	0	48	0	0	68	198	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	252	0	0	0	151	0	0	0	0	0	0	0	0	9	0	0	0	22	0	0	0	0	0
pos_17-7	26	0	57	0	0	6	0	0	0	0	0	8	255	0	0	20	0	0	0	0	0	0	0	0	253	0	0	217	0	189	0	140	0	0	0	253	0	0	0	0	0	6	0	0	185	253	0	0	154	0	123	0	0	182	0	68	0	0	0	0	179	240	0	0	0	0	0	0	53	30	0	0	0	0	0	0	0	252	87	0	0	111	0	0	0	0	0	79	0	0	198	0	0	0	124	0	0	30	0	0
pos_17-8	128	0	12	0	0	0	0	0	0	0	0	173	255	0	0	151	57	0	151	81	0	0	0	0	253	0	0	88	0	254	0	12	0	0	0	251	0	0	0	0	0	0	0	0	253	253	0	0	90	0	253	84	0	253	0	254	0	0	0	0	250	252	0	0	0	0	0	0	25	226	5	0	4	0	0	0	0	119	253	0	0	79	0	0	0	0	0	253	64	0	253	0	0	0	252	0	0	171	0	0
pos_17-9	252	0	64	0	0	0	0	72	72	106	0	253	0	0	0	151	255	0	253	175	0	0	141	0	253	0	0	88	0	254	0	0	0	0	0	225	0	0	0	0	0	0	0	0	253	104	0	0	39	0	253	254	0	253	0	254	0	0	0	0	253	167	0	0	0	0	0	0	0	253	121	0	125	0	0	91	124	0	253	48	0	0	0	0	95	0	0	253	252	0	253	0	0	0	252	191	0	230	0	124
pos_17-10	252	0	84	0	0	0	253	246	96	246	0	253	0	0	0	151	255	0	98	253	0	107	255	0	254	0	0	88	23	237	0	0	21	0	0	235	0	0	214	0	82	0	0	0	253	0	0	0	22	30	159	254	0	253	0	254	0	0	0	0	253	0	0	0	0	0	0	0	0	253	210	0	54	0	0	139	211	0	239	156	0	0	0	0	248	0	0	178	253	11	253	0	0	0	216	255	230	246	0	252
pos_17-11	227	0	236	0	0	0	252	253	142	253	0	253	0	0	0	70	29	66	0	253	0	183	255	0	253	0	0	88	237	221	7	0	233	0	0	253	0	144	253	0	254	0	0	0	253	0	0	52	22	249	2	134	0	253	0	254	0	0	0	0	253	0	0	173	86	0	0	0	0	253	252	0	0	0	127	139	249	0	63	231	0	0	0	147	253	0	0	253	252	95	253	0	193	0	110	255	125	230	0	252
pos_17-12	38	0	251	0	0	0	252	253	135	253	0	114	0	0	48	0	0	219	0	110	0	60	255	0	253	0	6	88	254	173	51	0	223	0	0	254	0	253	253	70	254	0	0	25	253	0	0	233	40	254	142	0	0	253	0	254	0	21	0	0	253	0	0	253	226	112	0	0	0	69	252	0	0	0	251	40	252	0	0	253	0	0	0	253	253	0	142	78	21	245	253	0	252	0	7	64	0	230	0	252
pos_17-13	0	0	251	0	0	36	129	253	139	201	66	0	0	0	251	0	0	252	0	0	0	0	255	0	253	0	162	45	254	116	135	0	29	0	254	253	0	253	253	154	205	0	36	237	253	46	6	253	106	196	253	0	100	255	0	254	253	243	112	0	191	0	0	250	253	248	0	0	0	0	252	0	0	0	251	25	252	0	0	253	0	0	233	253	253	0	253	0	0	253	253	0	252	0	0	0	0	138	0	252
pos_17-14	0	141	253	0	0	177	0	253	138	5	254	0	0	0	195	0	0	252	0	0	119	98	170	0	253	246	253	88	254	57	233	0	0	0	253	253	0	253	253	214	58	0	143	254	253	215	198	253	245	4	194	0	254	253	0	255	251	253	253	0	11	0	109	101	157	251	0	0	0	0	89	28	0	0	253	107	247	0	0	253	43	17	241	232	253	70	253	0	0	253	254	0	252	0	35	0	0	200	0	252
pos_17-15	0	252	243	0	0	252	0	253	230	141	254	0	0	0	15	0	0	252	0	0	255	254	198	0	254	245	90	88	227	201	254	7	0	0	244	253	161	253	162	244	0	0	236	254	253	253	254	242	174	0	0	0	254	253	0	254	253	108	207	5	0	0	254	253	193	169	0	190	0	101	16	84	0	0	81	252	211	0	0	253	245	228	41	61	253	249	176	0	0	154	253	0	252	0	253	0	0	253	33	206
pos_17-16	0	252	188	94	0	90	130	253	248	253	234	0	0	50	0	173	0	76	0	0	254	83	255	87	253	16	0	188	35	254	162	145	0	0	40	254	253	253	0	253	0	0	253	154	253	237	230	0	0	0	0	0	41	253	49	254	251	0	80	139	0	0	254	253	253	8	0	252	0	243	0	203	0	0	0	252	158	0	0	253	254	252	0	0	94	39	0	0	0	0	253	67	253	0	168	191	34	253	254	18
