	('Numbers: Six-5412', 'Digit: Six')	('Numbers: Eight-2745', 'Digit: Eight')	('Numbers: Six-6037', 'Digit: Six')	('Numbers: One-1273', 'Digit: One')	('Numbers: One-598', 'Digit: One')	('Numbers: Four-1005', 'Digit: Four')	('Numbers: Seven-1977', 'Digit: Seven')	('Numbers: Seven-2666', 'Digit: Seven')	('Numbers: Five-5014', 'Digit: Five')	('Numbers: Nine-4486', 'Digit: Nine')	('Numbers: Six-6621', 'Digit: Six')	('Numbers: Two-4846', 'Digit: Two')	('Numbers: Three-1486', 'Digit: Three')	('Numbers: Six-1951', 'Digit: Six')	('Numbers: One-3429', 'Digit: One')	('Numbers: Four-2228', 'Digit: Four')	('Numbers: Two-3769', 'Digit: Two')	('Numbers: One-681', 'Digit: One')	('Numbers: Five-2810', 'Digit: Five')	('Numbers: Seven-87', 'Digit: Seven')	('Numbers: Eight-5682', 'Digit: Eight')	('Numbers: Two-4199', 'Digit: Two')	('Numbers: One-7523', 'Digit: One')	('Numbers: Eight-4301', 'Digit: Eight')	('Numbers: Five-6210', 'Digit: Five')	('Numbers: Eight-4909', 'Digit: Eight')	('Numbers: Four-1754', 'Digit: Four')	('Numbers: Seven-846', 'Digit: Seven')	('Numbers: Five-3968', 'Digit: Five')	('Numbers: Zero-4847', 'Digit: Zero')	('Numbers: Four-3079', 'Digit: Four')	('Numbers: Two-5022', 'Digit: Two')	('Numbers: Seven-6162', 'Digit: Seven')	('Numbers: Six-1968', 'Digit: Six')	('Numbers: Zero-1752', 'Digit: Zero')	('Numbers: Three-1116', 'Digit: Three')	('Numbers: One-779', 'Digit: One')	('Numbers: Six-2739', 'Digit: Six')	('Numbers: Six-5802', 'Digit: Six')	('Numbers: One-1141', 'Digit: One')	('Numbers: Six-4825', 'Digit: Six')	('Numbers: Eight-6079', 'Digit: Eight')	('Numbers: Nine-2694', 'Digit: Nine')	('Numbers: Eight-5120', 'Digit: Eight')	('Numbers: Five-266', 'Digit: Five')	('Numbers: Five-610', 'Digit: Five')	('Numbers: Three-3565', 'Digit: Three')	('Numbers: Five-2641', 'Digit: Five')	('Numbers: Five-3873', 'Digit: Five')	('Numbers: Seven-3338', 'Digit: Seven')	('Numbers: Nine-2432', 'Digit: Nine')	('Numbers: Zero-1570', 'Digit: Zero')	('Numbers: Two-4134', 'Digit: Two')	('Numbers: Four-6635', 'Digit: Four')	('Numbers: Zero-6517', 'Digit: Zero')	('Numbers: Three-577', 'Digit: Three')	('Numbers: One-2438', 'Digit: One')	('Numbers: Three-1150', 'Digit: Three')	('Numbers: Seven-7076', 'Digit: Seven')	('Numbers: Three-4759', 'Digit: Three')	('Numbers: Four-3569', 'Digit: Four')	('Numbers: Two-4095', 'Digit: Two')	('Numbers: Eight-3781', 'Digit: Eight')	('Numbers: Seven-3928', 'Digit: Seven')	('Numbers: Zero-2194', 'Digit: Zero')	('Numbers: Four-5574', 'Digit: Four')	('Numbers: Seven-1917', 'Digit: Seven')	('Numbers: Five-3163', 'Digit: Five')	('Numbers: Seven-1900', 'Digit: Seven')	('Numbers: Five-5339', 'Digit: Five')	('Numbers: Nine-1420', 'Digit: Nine')	('Numbers: One-3830', 'Digit: One')	('Numbers: Three-494', 'Digit: Three')	('Numbers: Four-1890', 'Digit: Four')	('Numbers: Three-1440', 'Digit: Three')	('Numbers: Nine-1134', 'Digit: Nine')	('Numbers: Eight-1420', 'Digit: Eight')	('Numbers: Two-5060', 'Digit: Two')	('Numbers: Six-5137', 'Digit: Six')	('Numbers: Four-4197', 'Digit: Four')	('Numbers: Eight-1014', 'Digit: Eight')	('Numbers: One-1537', 'Digit: One')	('Numbers: Two-596', 'Digit: Two')	('Numbers: One-1152', 'Digit: One')	('Numbers: Two-1650', 'Digit: Two')	('Numbers: One-1857', 'Digit: One')	('Numbers: Three-4425', 'Digit: Three')	('Numbers: One-5739', 'Digit: One')	('Numbers: Seven-2546', 'Digit: Seven')	('Numbers: Two-2406', 'Digit: Two')	('Numbers: Four-5075', 'Digit: Four')	('Numbers: Three-6805', 'Digit: Three')	('Numbers: Four-4893', 'Digit: Four')	('Numbers: Nine-2721', 'Digit: Nine')	('Numbers: Zero-4198', 'Digit: Zero')	('Numbers: Two-4837', 'Digit: Two')	('Numbers: Seven-5045', 'Digit: Seven')	('Numbers: Zero-4403', 'Digit: Zero')	('Numbers: Two-3210', 'Digit: Two')	('Numbers: Five-3960', 'Digit: Five')
pos_15-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_15-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_15-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-5	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	235	0	0	0	0	0	184	0	0	0	254	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	13	0	0	0	0	0
pos_16-6	113	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	64	0	191	253	0	0	0	0	0	253	0	0	0	253	0	0	113	0	0	0	0	0	159	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	253	0	253	0	0	99	0	0
pos_16-7	252	0	244	0	0	253	0	0	0	0	0	0	0	0	0	19	50	0	0	0	0	0	0	0	0	0	0	0	0	243	0	0	0	0	222	0	0	141	0	0	200	0	253	0	0	0	0	0	0	0	0	191	0	253	253	0	0	0	0	0	253	0	0	0	56	0	0	112	0	48	0	0	0	168	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	253	0	253	0	0	251	0	0
pos_16-8	252	0	253	0	0	253	0	0	141	0	189	0	0	135	0	45	150	0	0	0	0	0	0	191	0	0	0	0	0	212	9	0	0	0	253	0	0	254	180	0	253	0	254	0	0	0	0	0	0	0	64	255	0	253	241	0	0	0	0	0	253	0	0	0	0	73	0	21	0	254	0	0	0	168	0	0	0	0	38	2	0	0	253	0	0	0	0	0	0	26	0	0	253	12	159	0	0	214	0	77
pos_16-9	223	0	179	0	0	254	0	0	254	84	253	0	0	253	0	115	228	0	0	0	0	10	0	255	0	0	0	0	0	0	207	20	0	29	172	2	0	239	234	0	186	0	253	0	0	0	0	0	0	0	191	255	0	254	78	0	0	0	0	0	253	6	0	0	0	192	0	0	0	255	46	0	0	253	0	0	0	158	254	3	0	0	253	0	0	0	0	0	0	162	0	0	253	167	0	0	0	0	43	108
pos_16-10	0	0	0	202	0	253	0	0	220	234	98	17	0	253	0	9	228	54	0	0	0	136	0	255	33	0	21	0	0	0	253	200	0	252	0	44	0	32	253	32	0	0	253	51	0	0	0	0	0	0	255	255	0	253	0	0	0	0	0	6	253	7	191	0	0	254	0	0	138	254	65	0	0	252	0	162	0	246	236	3	0	0	253	0	0	0	0	0	0	74	0	0	253	176	0	168	0	0	26	107
pos_16-11	0	29	0	253	81	253	0	0	184	254	0	197	0	195	0	0	248	252	0	0	21	241	0	255	128	90	63	0	0	0	253	253	0	252	0	30	0	0	211	129	0	20	253	234	0	0	0	0	48	0	255	64	0	253	0	0	0	0	0	145	253	15	255	0	0	254	0	0	254	254	65	0	0	210	0	222	159	254	165	1	99	0	253	0	0	12	0	0	0	0	0	0	253	176	0	222	0	0	0	30
pos_16-12	0	236	0	253	253	253	0	0	213	254	3	252	0	243	0	14	242	252	179	0	206	254	140	255	216	221	63	0	0	0	253	216	0	52	0	0	89	0	0	253	133	211	239	254	0	40	0	0	238	0	255	0	0	253	0	0	0	0	49	85	253	200	255	0	0	254	0	0	254	254	17	0	0	168	0	106	252	241	233	0	254	104	238	0	128	253	0	0	0	0	0	0	253	176	0	252	0	0	0	107
pos_16-13	57	254	0	253	253	254	0	0	254	254	105	252	0	253	0	132	229	252	165	0	253	231	254	255	252	253	63	0	0	0	252	3	0	98	0	0	214	0	0	255	253	253	213	139	0	30	0	0	253	0	255	0	0	253	0	0	203	0	180	18	253	253	255	210	0	255	0	0	254	198	0	255	0	168	0	202	252	82	254	0	254	254	183	129	253	253	0	234	0	0	0	0	253	68	0	252	0	0	0	30
pos_16-14	252	171	150	154	253	253	207	163	254	255	222	252	0	253	191	254	253	252	0	55	253	177	254	255	254	254	168	40	0	0	229	0	0	234	0	60	254	0	0	222	253	253	96	0	0	50	0	0	253	105	255	0	0	254	0	0	254	0	253	0	253	253	255	253	0	254	0	0	254	194	0	253	0	253	0	254	252	0	223	0	230	223	253	253	175	253	0	254	13	81	0	0	227	22	0	252	0	0	0	31
pos_16-15	252	216	253	75	163	253	255	252	250	254	185	32	0	254	253	253	253	253	0	254	209	254	95	255	243	253	168	237	0	0	110	0	0	252	0	192	237	160	0	41	159	253	38	0	0	112	39	0	182	254	255	0	64	253	0	0	195	0	255	0	253	180	255	96	0	254	211	0	254	230	0	0	18	252	0	198	64	0	176	0	38	19	253	253	0	111	0	254	230	254	97	0	228	22	0	221	0	0	0	107
pos_16-16	253	254	253	0	12	253	241	252	57	254	74	0	0	218	84	253	253	156	0	254	0	235	0	255	64	253	116	253	0	0	215	0	145	252	0	252	54	254	0	0	3	238	203	0	0	232	235	214	66	253	255	0	128	253	0	0	0	0	253	0	253	0	255	0	0	223	253	0	204	254	76	0	172	252	101	0	0	0	60	0	0	0	253	28	0	0	0	69	245	254	254	0	253	161	0	191	169	5	0	92
pos_16-17	204	225	243	0	0	254	58	252	0	254	244	0	0	175	0	253	222	3	0	252	0	76	0	255	0	137	189	253	90	0	253	0	252	253	0	252	0	254	47	0	0	80	253	0	231	253	254	254	0	115	255	64	255	241	12	0	0	0	253	0	253	0	0	0	0	254	253	0	192	232	253	0	252	169	253	0	0	0	0	97	0	0	253	0	0	0	55	0	29	229	254	255	253	0	0	252	252	175	189	0
pos_16-18	25	90	68	0	0	253	0	0	0	53	253	0	96	135	0	253	42	0	0	103	0	68	0	128	0	0	252	150	249	0	183	0	206	252	0	252	0	254	253	0	0	0	242	207	254	252	123	155	0	0	255	255	255	205	168	174	0	214	140	0	253	0	0	0	0	74	121	214	192	65	199	0	178	37	253	0	0	0	15	199	0	0	253	0	0	0	246	0	0	78	254	255	253	0	0	252	253	253	213	0
pos_16-19	0	0	0	0	0	253	0	0	0	0	236	0	245	253	0	253	12	0	0	0	0	73	0	0	0	0	239	0	253	0	0	0	4	252	28	113	0	254	253	0	89	0	54	253	69	142	0	0	0	0	0	255	191	206	253	254	0	252	11	254	253	0	0	0	0	0	0	253	143	0	0	0	2	53	173	0	0	0	185	0	0	0	253	0	0	0	252	0	0	38	73	255	253	0	0	227	167	191	0	253
pos_16-20	79	0	34	0	0	253	0	0	0	0	86	0	67	253	0	75	0	0	0	0	0	139	0	0	0	0	42	0	253	0	0	3	0	28	253	0	0	248	0	0	240	0	0	93	0	0	0	0	0	0	0	191	128	66	253	30	0	252	0	253	253	0	0	51	0	0	0	142	40	0	0	0	0	0	0	0	0	0	87	0	0	0	253	0	0	0	36	0	0	0	0	128	206	0	0	184	0	0	0	251
pos_16-21	253	0	253	0	0	118	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	212	0	0	0	0	0	0	22	219	0	90	0	0	253	0	0	101	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	238	0	0	220	0	253	253	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	138
pos_16-22	252	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	190	0	5	0	0	113	0	0	0	0	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	47	0	19	157	0	0	34	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	201	99	0	0	0	0
pos_16-23	252	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0
pos_16-24	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0
pos_16-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_17-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_17-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_17-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_17-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_17-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0
pos_17-5	0	0	0	0	0	70	0	0	48	0	0	0	0	0	0	0	0	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	101	0	0	0	0	0	0	253	0	0	0	0	0	68	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	18	0	5	0	0	0	0	0
pos_17-6	63	0	0	0	0	254	0	0	150	0	0	0	0	0	0	0	83	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	158	0	0	0	191	0	31	253	0	0	0	0	0	241	0	0	0	253	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	253	0	181	0	0	146	0	0
pos_17-7	241	0	212	0	0	254	0	0	150	0	0	0	0	0	0	0	245	0	3	0	0	0	0	255	0	0	0	0	0	228	0	0	0	0	222	0	0	149	0	0	228	0	135	0	0	0	0	31	0	0	0	255	0	180	253	0	0	0	0	0	253	0	0	0	56	0	0	252	0	6	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	114	0	0	253	0	253	0	0	253	0	0
pos_17-8	253	0	253	0	0	254	0	0	208	0	189	0	0	169	0	0	253	0	0	0	0	36	0	255	0	0	0	0	0	163	44	0	0	0	253	0	0	254	0	0	253	0	161	0	0	0	0	0	0	0	0	255	64	229	129	0	0	0	0	0	253	0	0	0	0	0	0	223	0	139	0	0	0	0	0	0	0	89	123	0	0	0	253	0	0	0	0	0	0	214	0	0	253	0	237	0	0	214	174	0
pos_17-9	253	0	246	26	0	254	0	0	228	0	253	0	0	253	0	0	253	22	0	0	0	216	0	255	0	0	0	0	0	1	254	157	0	79	172	0	0	220	47	0	236	0	160	13	0	0	0	0	0	0	64	191	128	190	0	0	0	0	0	0	253	192	128	0	0	4	0	203	0	139	0	0	0	21	0	0	0	248	254	0	6	0	253	0	0	0	0	0	0	199	0	0	253	0	72	76	0	0	240	0
pos_17-10	112	5	56	212	130	254	0	0	54	20	167	160	0	253	0	0	253	187	0	0	2	254	0	255	0	16	0	0	0	0	254	253	0	252	0	0	0	0	253	115	89	0	160	187	0	0	0	0	0	0	255	64	128	189	0	0	0	0	0	0	253	253	255	0	0	8	0	183	11	71	0	0	0	21	0	6	116	254	254	0	76	0	242	0	0	0	0	0	0	52	0	0	253	0	0	248	0	0	232	0
pos_17-11	0	188	0	253	237	254	0	0	0	28	26	252	0	253	0	0	253	252	53	0	173	229	27	255	0	228	0	0	0	0	254	253	0	252	0	0	0	0	160	252	26	77	128	254	0	0	0	0	0	0	255	0	128	189	0	0	0	0	51	0	253	253	255	0	0	11	0	102	62	40	0	0	0	11	0	138	253	243	254	0	248	0	142	0	4	70	0	0	0	0	0	0	245	0	0	253	0	0	140	0
pos_17-12	0	186	0	253	253	254	0	0	107	28	123	252	0	253	0	0	253	252	242	0	253	75	235	255	0	253	0	0	0	0	205	253	0	178	0	0	216	0	0	252	180	253	25	210	0	0	0	0	117	0	255	0	255	145	0	0	0	0	228	0	253	253	255	72	0	96	0	102	104	40	0	82	0	0	0	174	252	80	246	0	245	225	30	0	201	253	0	21	0	0	0	0	113	0	0	252	0	0	57	0
pos_17-13	57	41	36	234	253	254	107	0	254	98	253	218	0	253	0	0	253	252	51	23	248	59	254	191	166	253	0	0	0	0	59	113	0	253	0	0	253	1	0	222	253	253	0	9	0	0	0	0	230	43	255	0	255	200	0	0	203	0	252	0	253	253	255	251	0	96	0	102	254	3	0	253	0	54	0	145	252	28	163	0	234	254	96	29	253	253	0	239	0	0	0	0	5	0	0	252	0	0	19	0
pos_17-14	253	1	226	69	163	254	255	226	254	122	253	56	0	253	191	108	253	252	0	251	253	208	253	0	252	213	0	75	0	0	0	14	0	252	0	0	254	107	0	45	253	253	0	0	0	0	0	0	253	229	128	0	255	254	0	0	255	0	252	0	253	253	191	198	0	96	0	102	254	0	0	252	0	253	0	193	252	33	11	0	254	159	253	252	162	253	0	254	94	5	0	0	4	0	0	252	0	0	0	0
pos_17-15	253	50	253	0	12	254	253	253	254	238	253	0	0	175	253	253	253	253	0	254	248	253	69	64	254	131	0	253	0	0	0	0	82	252	0	4	152	249	0	0	223	253	127	0	0	0	0	149	253	255	255	0	255	253	0	0	195	0	253	0	253	47	255	7	0	117	211	102	164	24	0	0	0	252	0	201	107	33	0	0	91	0	253	252	0	111	0	254	254	211	44	0	195	0	0	252	26	0	0	0
pos_17-16	255	234	241	0	0	254	126	253	184	253	253	0	0	33	84	253	253	104	0	254	0	103	0	191	240	249	11	253	0	0	160	0	253	252	0	185	0	254	0	0	61	253	254	0	130	0	96	248	246	170	255	64	255	253	0	0	0	0	252	0	253	0	255	0	0	221	253	102	12	128	76	0	0	180	101	1	0	26	0	0	0	0	253	28	0	0	0	16	190	253	254	64	253	155	0	253	207	140	57	0
pos_17-17	27	237	72	0	0	254	0	112	0	185	253	0	0	91	0	253	104	0	0	139	0	0	0	255	61	249	211	253	191	0	254	0	234	253	0	252	0	254	47	0	54	239	253	72	251	234	254	254	0	21	255	255	255	76	116	0	0	0	240	0	253	0	128	0	0	253	253	142	0	254	254	0	197	7	253	0	0	0	0	97	0	0	253	0	0	0	38	0	0	254	254	191	253	13	0	252	253	253	249	0
pos_17-18	26	253	0	0	0	254	0	0	0	2	201	0	0	234	0	253	0	0	0	0	0	0	0	255	0	84	252	125	253	0	184	0	40	252	0	252	0	254	253	0	97	40	128	254	240	253	132	137	0	0	191	255	128	0	253	171	0	40	37	143	243	0	0	0	0	74	24	253	0	119	140	0	253	0	253	0	0	0	135	199	0	0	253	0	0	0	230	0	0	253	254	255	253	0	0	252	255	253	96	0
pos_17-19	207	134	24	0	0	254	0	0	0	0	78	0	204	253	0	238	0	0	0	0	0	0	0	0	0	0	158	0	253	0	0	0	0	214	116	131	0	248	253	0	240	0	0	254	31	254	0	0	0	0	0	255	64	0	253	254	0	217	0	254	156	0	0	0	0	0	0	212	0	0	0	0	86	0	152	0	0	0	192	0	0	0	253	0	0	0	252	0	0	243	73	255	253	0	0	252	27	191	0	253
pos_17-20	253	0	207	0	0	203	0	0	0	0	0	0	151	253	0	44	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	129	0	15	253	0	0	129	0	0	253	0	0	68	0	71	0	0	0	0	0	0	0	0	253	30	0	252	0	253	66	0	0	48	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	36	0	0	197	0	128	230	0	0	252	0	0	0	251
pos_17-21	255	0	253	0	0	0	0	0	0	0	0	0	1	48	0	0	0	0	0	0	0	3	0	0	0	0	0	0	4	218	0	229	0	0	253	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	252	0	210	48	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	114	0	0	36	0	0	245	0	0	0	215
pos_17-22	253	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	76	0	7	0	0	113	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0	9	15	0	0	5	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	21	0	0	0	0	178	79	0	0	0	0
pos_17-23	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0
pos_17-24	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0
