	('Numbers: Five-415', 'Digit: Five')	('Numbers: Nine-384', 'Digit: Nine')	('Numbers: Five-1053', 'Digit: Five')	('Numbers: Zero-4050', 'Digit: Zero')	('Numbers: Nine-1168', 'Digit: Nine')	('Numbers: Four-2898', 'Digit: Four')	('Numbers: Four-581', 'Digit: Four')	('Numbers: Nine-5642', 'Digit: Nine')	('Numbers: Eight-2938', 'Digit: Eight')	('Numbers: Six-6833', 'Digit: Six')	('Numbers: Seven-4468', 'Digit: Seven')	('Numbers: Four-5666', 'Digit: Four')	('Numbers: Nine-4606', 'Digit: Nine')	('Numbers: Eight-390', 'Digit: Eight')	('Numbers: Four-5698', 'Digit: Four')	('Numbers: Six-1727', 'Digit: Six')	('Numbers: Two-5048', 'Digit: Two')	('Numbers: Eight-366', 'Digit: Eight')	('Numbers: Seven-4900', 'Digit: Seven')	('Numbers: Three-6403', 'Digit: Three')	('Numbers: Three-5275', 'Digit: Three')	('Numbers: Six-3744', 'Digit: Six')	('Numbers: Two-6710', 'Digit: Two')	('Numbers: Zero-1168', 'Digit: Zero')	('Numbers: Nine-3366', 'Digit: Nine')	('Numbers: Three-2189', 'Digit: Three')	('Numbers: One-677', 'Digit: One')	('Numbers: Four-2498', 'Digit: Four')	('Numbers: Five-5069', 'Digit: Five')	('Numbers: Six-2133', 'Digit: Six')	('Numbers: Five-5824', 'Digit: Five')	('Numbers: Four-3050', 'Digit: Four')	('Numbers: Four-4032', 'Digit: Four')	('Numbers: Four-1676', 'Digit: Four')	('Numbers: One-1327', 'Digit: One')	('Numbers: Zero-739', 'Digit: Zero')	('Numbers: Four-6723', 'Digit: Four')	('Numbers: Five-5878', 'Digit: Five')	('Numbers: Nine-5629', 'Digit: Nine')	('Numbers: Five-1417', 'Digit: Five')	('Numbers: Seven-5775', 'Digit: Seven')	('Numbers: Two-3308', 'Digit: Two')	('Numbers: Four-352', 'Digit: Four')	('Numbers: Six-282', 'Digit: Six')	('Numbers: Nine-2749', 'Digit: Nine')	('Numbers: Nine-814', 'Digit: Nine')	('Numbers: Nine-4747', 'Digit: Nine')	('Numbers: Six-4959', 'Digit: Six')	('Numbers: Zero-4199', 'Digit: Zero')	('Numbers: Four-5781', 'Digit: Four')	('Numbers: Five-3182', 'Digit: Five')	('Numbers: Three-2589', 'Digit: Three')	('Numbers: One-2362', 'Digit: One')	('Numbers: Two-748', 'Digit: Two')	('Numbers: Four-963', 'Digit: Four')	('Numbers: Four-1407', 'Digit: Four')	('Numbers: Four-326', 'Digit: Four')	('Numbers: Six-1136', 'Digit: Six')	('Numbers: Eight-6239', 'Digit: Eight')	('Numbers: Six-4017', 'Digit: Six')	('Numbers: Eight-3449', 'Digit: Eight')	('Numbers: Three-6740', 'Digit: Three')	('Numbers: One-1538', 'Digit: One')	('Numbers: Five-6142', 'Digit: Five')	('Numbers: Seven-5258', 'Digit: Seven')	('Numbers: Six-798', 'Digit: Six')	('Numbers: Zero-1284', 'Digit: Zero')	('Numbers: Six-4793', 'Digit: Six')	('Numbers: Nine-4737', 'Digit: Nine')	('Numbers: Five-1111', 'Digit: Five')	('Numbers: Eight-6210', 'Digit: Eight')	('Numbers: Six-1878', 'Digit: Six')	('Numbers: Four-6734', 'Digit: Four')	('Numbers: Six-744', 'Digit: Six')	('Numbers: One-6533', 'Digit: One')	('Numbers: Nine-1858', 'Digit: Nine')	('Numbers: Four-4623', 'Digit: Four')	('Numbers: Eight-2929', 'Digit: Eight')	('Numbers: One-6463', 'Digit: One')	('Numbers: Six-6336', 'Digit: Six')	('Numbers: Five-5127', 'Digit: Five')	('Numbers: One-5887', 'Digit: One')	('Numbers: Six-1829', 'Digit: Six')	('Numbers: Seven-1986', 'Digit: Seven')	('Numbers: Nine-5875', 'Digit: Nine')	('Numbers: Two-6550', 'Digit: Two')	('Numbers: Six-145', 'Digit: Six')	('Numbers: Eight-3480', 'Digit: Eight')	('Numbers: Three-4486', 'Digit: Three')	('Numbers: Six-5853', 'Digit: Six')	('Numbers: Seven-5337', 'Digit: Seven')	('Numbers: Seven-4517', 'Digit: Seven')	('Numbers: Four-345', 'Digit: Four')	('Numbers: Two-77', 'Digit: Two')	('Numbers: Eight-61', 'Digit: Eight')	('Numbers: One-5720', 'Digit: One')	('Numbers: One-6008', 'Digit: One')	('Numbers: Four-4423', 'Digit: Four')	('Numbers: Three-901', 'Digit: Three')	('Numbers: One-2838', 'Digit: One')
pos_16-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-4	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-5	0	3	0	253	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	131	16	0	254	64	0	114	0	0	0	0	0	0	0	0	0	0	132	0	0	0	253	0	0	0	0	0	254	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0
pos_16-6	0	71	0	252	0	0	0	0	0	0	3	251	0	0	0	29	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	1	229	194	0	253	255	0	254	0	0	0	0	76	0	0	0	0	0	253	0	0	0	221	0	0	0	0	0	254	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	253	0	0
pos_16-7	0	225	0	252	0	45	0	26	0	107	66	206	0	0	18	254	0	0	0	0	0	0	254	169	244	0	0	0	0	0	0	158	253	253	0	212	255	0	253	0	0	0	0	252	0	0	205	0	84	253	0	0	0	119	0	0	0	112	0	254	0	0	0	0	0	85	252	0	0	0	0	0	5	0	0	254	0	0	0	0	0	0	183	0	0	253	0	0	0	0	0	0	241	78	0	0	0	213	0	0
pos_16-8	0	246	0	252	0	192	190	171	0	253	153	127	0	13	205	254	125	0	0	0	0	0	254	254	253	0	0	191	0	0	0	254	253	223	0	28	255	0	254	0	0	0	197	251	203	0	253	0	213	253	0	0	0	161	0	0	0	253	0	249	65	67	0	0	0	252	180	0	0	0	0	110	61	194	0	254	176	0	0	0	0	0	253	0	122	253	0	0	0	217	0	0	254	164	0	0	0	51	0	0
pos_16-9	36	114	0	252	96	253	254	250	0	253	159	128	0	54	253	38	253	0	0	0	0	166	254	253	253	0	0	255	60	242	0	254	253	37	0	0	255	0	253	0	0	0	253	249	254	0	253	132	0	253	0	0	0	169	0	0	128	253	0	120	243	252	0	0	0	252	6	255	0	0	0	254	122	253	0	254	253	0	0	141	0	0	252	0	253	222	0	0	0	251	0	0	254	250	0	0	0	183	3	0
pos_16-10	11	69	0	35	247	253	147	254	4	253	226	127	0	253	253	0	232	28	0	0	0	253	254	254	253	0	0	255	233	254	0	254	253	0	0	0	255	0	254	0	0	0	204	252	254	191	253	254	0	253	0	0	0	242	0	0	255	221	139	0	253	252	195	140	0	252	0	255	0	0	0	255	80	84	0	222	252	19	0	253	0	0	213	0	254	0	126	0	0	251	0	0	254	254	57	0	0	245	34	0
pos_16-11	0	22	0	0	234	253	0	231	99	114	254	171	0	253	253	0	4	169	0	0	0	22	254	84	253	0	0	255	254	21	0	254	253	0	13	0	255	0	253	0	0	0	0	251	254	255	253	109	0	253	0	0	0	253	19	0	255	193	252	33	161	252	252	172	0	79	0	255	0	0	0	254	185	0	0	151	252	159	0	253	0	0	10	0	253	0	253	0	0	253	0	0	254	254	226	0	0	253	145	16
pos_16-12	0	0	0	0	80	238	9	211	248	0	254	197	0	253	253	13	0	219	0	0	0	10	232	0	253	0	166	255	248	0	91	254	253	0	203	0	255	0	254	0	0	0	0	230	252	191	253	0	0	253	0	0	0	253	109	0	255	253	134	229	0	252	252	248	37	0	0	255	0	0	0	254	100	0	0	68	252	253	0	253	0	0	0	0	253	0	252	127	0	107	0	0	241	254	29	127	146	217	151	179
pos_16-13	0	51	0	0	6	76	115	247	173	156	254	232	0	254	253	229	0	254	0	0	0	202	225	0	253	0	253	255	125	175	217	254	253	115	252	0	255	0	253	0	0	104	0	148	140	64	253	0	0	253	0	0	146	254	149	55	255	244	0	254	0	252	252	254	234	0	0	255	0	0	6	248	104	0	193	0	252	253	181	114	0	115	0	20	253	0	252	252	0	217	0	0	179	254	0	251	252	106	252	253
pos_16-14	0	162	0	0	0	10	214	254	142	253	255	233	0	253	253	241	0	254	0	0	0	253	178	0	253	0	254	255	7	170	254	254	253	145	252	0	255	0	254	96	0	253	0	73	0	0	253	0	0	253	0	0	252	253	212	249	255	97	0	254	1	253	252	99	253	0	0	255	25	0	144	148	253	0	252	0	253	222	254	0	0	254	0	231	253	0	56	252	0	251	0	97	209	148	0	251	253	37	253	253
pos_16-15	0	210	0	0	21	0	245	236	229	253	254	232	25	253	253	34	0	254	0	0	0	125	136	0	253	0	39	255	0	0	255	254	253	145	146	0	255	161	253	253	102	253	0	9	73	255	253	0	0	253	0	0	253	120	250	254	255	0	0	98	144	252	252	0	253	0	0	64	183	0	250	66	253	0	253	0	252	186	54	0	5	223	0	250	254	0	0	253	0	251	0	251	254	0	0	0	26	18	252	139
pos_16-16	0	158	85	0	87	231	255	110	21	253	254	242	254	78	253	0	0	254	32	172	76	0	141	29	253	0	0	255	0	0	202	254	253	239	0	0	255	252	254	253	253	78	99	3	254	255	253	0	0	253	185	0	90	0	254	176	255	0	0	71	253	252	43	0	179	191	0	0	253	114	254	0	233	0	192	0	252	253	0	149	96	0	0	48	253	0	0	252	0	253	0	253	203	0	57	0	0	100	252	0
pos_16-17	0	74	252	0	171	253	254	118	0	253	254	252	255	0	248	0	0	254	241	252	254	0	219	197	219	56	0	255	2	0	35	246	253	253	0	0	255	252	253	194	252	0	253	10	243	255	253	0	0	253	254	2	0	0	254	0	255	0	0	88	216	252	0	0	0	252	0	0	253	236	177	0	66	0	0	0	252	253	0	253	113	0	123	0	253	0	0	247	0	210	74	253	34	0	226	0	0	253	252	0
pos_16-18	0	244	253	0	254	224	254	254	0	253	254	252	135	0	226	0	0	37	71	223	187	195	254	254	9	253	0	255	184	0	0	233	253	253	0	0	255	54	254	0	172	0	253	10	32	0	91	99	0	253	107	173	0	0	75	0	128	6	41	88	26	252	0	0	0	252	0	0	129	252	0	110	0	0	0	0	252	183	0	253	223	0	253	0	253	0	80	99	50	25	253	253	0	0	29	0	0	129	53	0
pos_16-19	60	181	196	21	254	0	254	197	0	253	254	109	0	0	209	0	0	0	0	20	0	253	254	253	0	175	0	0	140	0	0	158	253	233	0	0	255	0	196	0	10	0	196	59	0	0	0	254	0	253	0	252	0	0	0	0	0	175	232	214	0	252	0	0	0	252	0	191	0	83	0	254	0	75	0	26	27	0	0	253	252	0	252	0	253	0	252	0	243	0	254	197	0	0	0	0	0	0	0	0
pos_16-20	240	7	0	206	57	0	254	0	0	253	254	5	0	0	239	26	0	0	0	0	0	165	254	254	0	0	0	0	0	145	0	34	253	199	0	0	255	0	0	0	0	0	0	248	0	0	0	185	139	253	0	78	0	0	0	0	0	253	115	254	0	250	0	0	0	252	0	255	0	5	0	255	0	254	0	254	0	0	0	253	252	0	203	0	83	0	252	0	221	51	253	3	0	0	0	0	0	0	0	0
pos_16-21	254	0	0	253	0	0	189	0	0	253	254	0	0	0	121	235	0	0	0	0	0	0	219	253	0	0	0	0	0	253	0	1	253	179	0	0	0	0	0	0	0	0	0	252	0	0	0	0	107	202	0	0	0	0	0	0	0	217	0	254	0	88	0	0	0	253	173	255	0	0	0	18	0	193	0	254	0	0	0	74	252	0	0	0	0	0	53	0	0	253	54	0	0	0	0	0	0	0	0	0
pos_16-22	194	0	0	210	0	0	0	0	0	106	198	0	0	0	0	254	0	0	0	0	0	0	113	0	0	0	0	0	0	84	0	0	240	63	0	42	0	0	0	0	0	0	0	252	0	0	0	0	0	14	0	0	0	24	0	0	0	0	0	254	0	0	0	0	0	252	252	128	0	0	0	0	0	0	0	80	0	0	0	0	216	0	0	0	0	0	0	0	0	251	0	0	0	0	0	0	0	0	0	0
pos_16-23	0	0	0	31	0	0	0	0	0	0	17	0	0	0	0	29	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	40	4	0	253	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	195	252	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0
pos_16-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_17-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_17-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_17-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_17-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_17-4	0	0	0	0	0	0	0	0	0	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_17-5	0	0	0	255	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	222	0	0	0	0	0	0	0	0	0	254	131	0	176	128	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	253	0	0	0	0	0	254	0	0	0	8	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0
pos_17-6	0	0	0	253	0	0	0	0	0	0	108	252	0	0	0	25	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	253	253	0	253	255	0	253	0	0	0	0	176	0	0	0	0	0	230	17	0	0	240	0	0	0	0	0	254	0	0	0	35	0	0	252	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	113	0	0	136	0	0	0	0	0	0	27	94	0	0	0	141	0	0
pos_17-7	0	45	0	237	0	0	0	0	0	107	253	252	0	19	0	244	22	0	0	0	0	0	254	168	120	0	0	0	0	0	0	52	253	253	0	253	255	0	251	0	0	0	0	252	0	0	105	0	33	253	0	0	0	233	0	0	0	112	0	254	13	0	0	0	0	48	252	0	0	0	0	0	0	11	0	90	0	0	0	0	0	0	253	0	0	253	0	0	0	0	0	0	245	252	0	0	0	32	0	0
pos_17-8	0	188	0	125	0	8	190	0	0	253	253	252	0	144	24	254	227	0	0	0	0	0	254	253	243	0	0	0	0	0	0	122	253	133	0	61	191	0	253	0	0	0	197	252	49	0	253	0	243	253	0	0	0	253	0	0	0	253	0	254	210	7	0	0	0	229	172	0	0	0	0	57	0	236	0	56	9	0	0	0	0	0	254	0	0	253	0	0	0	37	0	0	250	254	0	0	0	0	0	0
pos_17-9	0	253	0	253	0	128	254	62	0	253	253	253	0	253	175	140	253	61	0	0	0	166	239	251	253	0	0	64	0	177	0	190	241	128	0	0	64	0	251	0	0	0	253	252	227	0	253	82	38	253	0	0	0	253	0	0	128	253	27	249	253	54	18	0	0	253	0	255	0	0	0	253	0	245	0	23	83	68	0	47	0	0	253	0	76	116	0	0	0	253	0	0	237	240	0	0	0	0	0	0
pos_17-10	0	253	0	35	123	196	195	180	147	253	253	252	0	252	253	0	134	221	0	0	0	253	179	253	253	0	0	128	18	254	0	87	246	128	0	0	0	0	253	0	0	0	204	252	254	0	253	255	0	253	0	0	0	253	0	0	255	253	218	197	162	158	234	0	0	253	0	255	0	0	0	254	0	0	0	13	161	201	0	222	0	0	41	0	121	0	106	0	0	253	0	0	160	254	141	0	0	65	0	0
pos_17-11	0	216	0	0	216	190	116	219	253	186	253	252	0	208	253	0	0	254	0	0	0	60	121	83	251	0	0	128	28	21	0	87	253	179	140	0	64	0	251	0	0	0	0	169	228	0	253	218	0	253	0	0	0	227	0	0	255	253	231	94	8	158	252	0	0	141	0	255	0	0	0	253	0	0	0	0	222	253	0	253	0	0	0	0	195	0	255	0	0	255	0	0	94	254	141	68	0	182	0	93
pos_17-12	0	199	0	0	250	63	234	231	68	12	253	252	0	145	253	108	0	254	0	0	0	45	64	0	212	0	234	191	25	0	0	87	253	217	252	0	128	0	253	0	0	151	0	0	84	0	253	16	0	253	0	0	0	222	0	0	255	253	51	208	0	158	252	50	50	0	0	255	0	0	46	232	0	0	0	0	126	253	58	253	0	0	0	0	195	0	253	224	0	253	0	0	23	254	0	236	146	247	2	253
pos_17-13	0	239	0	0	206	0	254	206	0	156	253	252	0	128	253	254	0	164	0	0	0	253	11	0	187	0	253	255	0	225	11	87	253	245	252	0	128	0	251	21	0	253	0	0	0	0	253	0	0	253	0	0	146	254	0	122	255	168	0	254	0	158	252	234	253	0	0	255	36	0	221	68	93	0	193	0	126	216	248	243	0	59	0	122	195	0	184	252	0	253	0	0	60	254	0	251	252	253	97	253
pos_17-14	0	233	0	0	198	0	254	92	47	253	254	253	0	252	253	155	0	9	0	0	0	128	0	0	253	0	222	255	0	121	52	87	239	240	252	0	255	0	253	211	51	252	0	0	0	0	253	0	0	253	9	0	252	253	0	247	255	0	0	254	0	159	252	229	253	29	0	255	201	0	254	0	253	0	252	0	65	49	193	107	0	254	0	254	195	0	0	244	0	253	0	99	218	129	0	211	253	253	204	196
pos_17-15	0	142	0	0	213	0	254	26	218	253	253	252	25	252	253	0	0	15	0	0	48	0	0	0	253	0	18	255	0	0	125	101	223	254	74	0	255	161	251	253	233	170	0	0	130	255	253	0	0	253	164	0	253	243	16	254	191	0	0	244	24	158	82	136	253	253	0	128	252	0	158	0	253	0	253	0	99	246	19	0	0	223	0	212	196	0	0	191	0	253	0	253	237	0	0	0	13	210	252	10
pos_17-16	0	11	134	0	252	231	254	0	17	253	253	252	253	78	253	0	0	187	104	0	231	0	0	197	213	0	0	255	0	0	235	254	84	253	0	0	255	252	253	253	254	9	99	0	254	255	253	0	0	253	247	0	13	101	254	109	255	0	0	248	214	242	2	0	85	255	0	0	252	0	229	0	142	0	192	0	252	253	0	13	0	0	51	0	245	0	0	252	0	255	30	253	85	0	0	0	0	218	252	0
pos_17-17	0	0	252	0	251	253	254	109	0	253	241	252	253	0	253	0	0	254	253	142	254	0	6	251	28	56	0	255	9	0	173	156	126	176	0	0	255	252	251	194	253	0	253	0	162	255	245	0	0	253	254	0	0	61	239	0	255	0	0	254	253	252	0	0	0	253	0	0	169	78	177	0	0	0	0	0	252	253	0	152	0	0	193	0	254	0	0	252	0	253	212	253	0	0	114	0	0	253	252	0
pos_17-18	0	181	253	32	254	224	143	254	0	253	128	226	193	0	253	0	0	202	71	254	70	243	55	253	0	253	0	255	254	0	0	0	237	55	0	0	255	22	253	0	41	0	253	0	0	0	72	99	0	253	89	79	0	61	28	0	128	121	0	254	154	252	0	0	0	253	0	0	11	252	0	193	0	0	0	0	244	102	0	253	16	0	254	0	254	0	0	221	0	227	253	253	0	0	198	0	0	174	196	0
pos_17-19	0	253	196	212	175	0	141	241	0	253	198	0	0	0	253	0	0	6	0	213	0	253	143	251	0	136	0	64	140	61	0	0	238	23	0	0	255	0	83	0	0	0	123	0	0	0	0	254	0	253	0	253	0	61	0	0	0	253	211	254	0	252	0	0	0	253	22	191	0	252	0	253	0	115	0	176	0	0	0	253	84	0	192	0	133	0	208	21	211	42	254	195	0	0	29	0	0	49	25	0
pos_17-20	135	24	0	253	11	0	141	0	0	253	242	0	0	0	253	39	0	0	0	0	0	165	254	253	0	0	0	0	0	239	0	0	237	0	0	0	191	0	0	0	0	0	0	127	0	0	0	189	139	253	0	83	0	165	0	0	0	253	239	254	0	252	0	0	0	253	178	128	0	107	0	192	0	255	0	254	0	0	0	253	119	0	41	0	0	0	253	0	221	182	223	0	0	2	0	0	0	49	0	0
pos_17-21	254	0	0	208	0	0	50	0	0	253	253	0	0	0	83	254	0	0	0	0	0	0	254	138	0	0	0	0	0	166	0	0	238	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	107	196	0	0	0	182	0	0	0	104	69	254	0	93	0	0	0	255	240	255	0	0	0	8	0	111	0	160	0	0	0	194	220	0	0	0	0	0	116	0	0	255	25	0	0	51	0	0	0	26	0	0
pos_17-22	240	0	0	20	0	0	0	0	0	106	253	0	0	0	0	219	20	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	172	0	0	42	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	254	0	0	0	0	0	253	252	128	0	0	0	0	0	0	0	4	0	0	0	6	252	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	49	0	0
pos_17-23	37	0	0	0	0	0	0	0	0	0	65	0	0	0	0	14	61	0	0	0	0	0	228	0	0	0	0	0	0	0	0	0	15	0	0	253	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	253	248	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0	49	0	0
pos_17-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	82	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
pos_17-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_17-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_17-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_18-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
