	('Numbers: Five-5988', 'Digit: Five')	('Numbers: Five-573', 'Digit: Five')	('Numbers: Six-5766', 'Digit: Six')	('Numbers: Eight-5687', 'Digit: Eight')	('Numbers: Zero-6374', 'Digit: Zero')	('Numbers: Six-4535', 'Digit: Six')	('Numbers: Nine-1353', 'Digit: Nine')	('Numbers: Three-4063', 'Digit: Three')	('Numbers: Two-2242', 'Digit: Two')	('Numbers: Six-4742', 'Digit: Six')	('Numbers: Six-4597', 'Digit: Six')	('Numbers: Six-3897', 'Digit: Six')	('Numbers: Three-6513', 'Digit: Three')	('Numbers: Seven-5026', 'Digit: Seven')	('Numbers: Four-6277', 'Digit: Four')	('Numbers: Four-307', 'Digit: Four')	('Numbers: Zero-2589', 'Digit: Zero')	('Numbers: Six-1819', 'Digit: Six')	('Numbers: One-2216', 'Digit: One')	('Numbers: Six-4625', 'Digit: Six')	('Numbers: Nine-6749', 'Digit: Nine')	('Numbers: Seven-5147', 'Digit: Seven')	('Numbers: Seven-791', 'Digit: Seven')	('Numbers: Zero-2997', 'Digit: Zero')	('Numbers: Five-5313', 'Digit: Five')	('Numbers: Four-6502', 'Digit: Four')	('Numbers: Four-2173', 'Digit: Four')	('Numbers: Four-459', 'Digit: Four')	('Numbers: Zero-3729', 'Digit: Zero')	('Numbers: Three-6213', 'Digit: Three')	('Numbers: Five-2201', 'Digit: Five')	('Numbers: Seven-1830', 'Digit: Seven')	('Numbers: Zero-4354', 'Digit: Zero')	('Numbers: Nine-3217', 'Digit: Nine')	('Numbers: Six-4860', 'Digit: Six')	('Numbers: Five-2026', 'Digit: Five')	('Numbers: Six-1078', 'Digit: Six')	('Numbers: Four-756', 'Digit: Four')	('Numbers: Two-771', 'Digit: Two')	('Numbers: Seven-1815', 'Digit: Seven')	('Numbers: Zero-69', 'Digit: Zero')	('Numbers: Five-517', 'Digit: Five')	('Numbers: One-282', 'Digit: One')	('Numbers: One-3358', 'Digit: One')	('Numbers: Eight-2356', 'Digit: Eight')	('Numbers: Five-1369', 'Digit: Five')	('Numbers: Seven-136', 'Digit: Seven')	('Numbers: Nine-3632', 'Digit: Nine')	('Numbers: One-5942', 'Digit: One')	('Numbers: Nine-3381', 'Digit: Nine')	('Numbers: Five-254', 'Digit: Five')	('Numbers: Seven-2310', 'Digit: Seven')	('Numbers: Seven-6546', 'Digit: Seven')	('Numbers: Nine-2265', 'Digit: Nine')	('Numbers: Nine-6823', 'Digit: Nine')	('Numbers: Four-2860', 'Digit: Four')	('Numbers: Seven-1241', 'Digit: Seven')	('Numbers: Six-3933', 'Digit: Six')	('Numbers: Zero-4387', 'Digit: Zero')	('Numbers: Two-681', 'Digit: Two')	('Numbers: Two-1467', 'Digit: Two')	('Numbers: Two-604', 'Digit: Two')	('Numbers: Three-6923', 'Digit: Three')	('Numbers: Three-1236', 'Digit: Three')	('Numbers: Six-5538', 'Digit: Six')	('Numbers: Two-2505', 'Digit: Two')	('Numbers: One-3389', 'Digit: One')	('Numbers: Two-6745', 'Digit: Two')	('Numbers: Six-991', 'Digit: Six')	('Numbers: One-5367', 'Digit: One')	('Numbers: Zero-4025', 'Digit: Zero')	('Numbers: Two-815', 'Digit: Two')	('Numbers: Seven-1293', 'Digit: Seven')	('Numbers: Nine-1222', 'Digit: Nine')	('Numbers: Nine-4416', 'Digit: Nine')	('Numbers: Eight-1341', 'Digit: Eight')	('Numbers: Four-4925', 'Digit: Four')	('Numbers: Four-1148', 'Digit: Four')	('Numbers: One-3820', 'Digit: One')	('Numbers: Four-6380', 'Digit: Four')	('Numbers: Seven-4339', 'Digit: Seven')	('Numbers: Eight-5763', 'Digit: Eight')	('Numbers: Seven-6757', 'Digit: Seven')	('Numbers: Six-3632', 'Digit: Six')	('Numbers: Six-1245', 'Digit: Six')	('Numbers: Six-185', 'Digit: Six')	('Numbers: Nine-2661', 'Digit: Nine')	('Numbers: Eight-5400', 'Digit: Eight')	('Numbers: Five-4818', 'Digit: Five')	('Numbers: Two-3886', 'Digit: Two')	('Numbers: Six-990', 'Digit: Six')	('Numbers: One-5209', 'Digit: One')	('Numbers: Five-6071', 'Digit: Five')	('Numbers: Two-5864', 'Digit: Two')	('Numbers: Five-5793', 'Digit: Five')	('Numbers: One-1519', 'Digit: One')	('Numbers: Nine-5532', 'Digit: Nine')	('Numbers: Eight-5622', 'Digit: Eight')	('Numbers: Six-3402', 'Digit: Six')	('Numbers: Six-5617', 'Digit: Six')	('Numbers: Nine-2337', 'Digit: Nine')	('Numbers: Nine-2358', 'Digit: Nine')	('Numbers: One-1599', 'Digit: One')	('Numbers: Five-212', 'Digit: Five')	('Numbers: Three-4839', 'Digit: Three')	('Numbers: Two-1259', 'Digit: Two')	('Numbers: Nine-6700', 'Digit: Nine')	('Numbers: Zero-2060', 'Digit: Zero')	('Numbers: Nine-2054', 'Digit: Nine')	('Numbers: Two-1757', 'Digit: Two')	('Numbers: Three-995', 'Digit: Three')	('Numbers: Four-6572', 'Digit: Four')	('Numbers: One-1005', 'Digit: One')	('Numbers: Nine-844', 'Digit: Nine')	('Numbers: Seven-3934', 'Digit: Seven')	('Numbers: Eight-1306', 'Digit: Eight')	('Numbers: Three-6550', 'Digit: Three')	('Numbers: Four-1088', 'Digit: Four')	('Numbers: Nine-4782', 'Digit: Nine')	('Numbers: Three-6425', 'Digit: Three')	('Numbers: Seven-1686', 'Digit: Seven')	('Numbers: Eight-2966', 'Digit: Eight')	('Numbers: Eight-6521', 'Digit: Eight')	('Numbers: Eight-3861', 'Digit: Eight')	('Numbers: Nine-4005', 'Digit: Nine')	('Numbers: Eight-4179', 'Digit: Eight')	('Numbers: Eight-2354', 'Digit: Eight')	('Numbers: Two-319', 'Digit: Two')	('Numbers: Seven-3948', 'Digit: Seven')	('Numbers: Seven-6843', 'Digit: Seven')	('Numbers: Six-308', 'Digit: Six')	('Numbers: Zero-2468', 'Digit: Zero')	('Numbers: Three-2349', 'Digit: Three')	('Numbers: Four-4980', 'Digit: Four')	('Numbers: Eight-2371', 'Digit: Eight')	('Numbers: One-4776', 'Digit: One')	('Numbers: Six-241', 'Digit: Six')	('Numbers: One-2315', 'Digit: One')	('Numbers: Six-1256', 'Digit: Six')	('Numbers: One-2934', 'Digit: One')	('Numbers: Zero-179', 'Digit: Zero')	('Numbers: Zero-2528', 'Digit: Zero')	('Numbers: Three-5224', 'Digit: Three')	('Numbers: Zero-5292', 'Digit: Zero')	('Numbers: One-4654', 'Digit: One')	('Numbers: Four-438', 'Digit: Four')	('Numbers: Two-2107', 'Digit: Two')	('Numbers: Seven-435', 'Digit: Seven')	('Numbers: One-6115', 'Digit: One')	('Numbers: One-942', 'Digit: One')	('Numbers: Six-4897', 'Digit: Six')	('Numbers: One-6546', 'Digit: One')	('Numbers: Zero-6245', 'Digit: Zero')	('Numbers: Seven-1217', 'Digit: Seven')	('Numbers: Seven-3768', 'Digit: Seven')	('Numbers: Zero-6299', 'Digit: Zero')	('Numbers: Seven-983', 'Digit: Seven')	('Numbers: Seven-275', 'Digit: Seven')	('Numbers: Zero-6364', 'Digit: Zero')	('Numbers: Three-364', 'Digit: Three')	('Numbers: Four-456', 'Digit: Four')	('Numbers: Six-2351', 'Digit: Six')	('Numbers: Five-4693', 'Digit: Five')	('Numbers: Three-4737', 'Digit: Three')	('Numbers: Two-3314', 'Digit: Two')	('Numbers: Nine-5582', 'Digit: Nine')	('Numbers: Two-3195', 'Digit: Two')	('Numbers: Six-68', 'Digit: Six')	('Numbers: Three-6869', 'Digit: Three')	('Numbers: One-3100', 'Digit: One')	('Numbers: Zero-2697', 'Digit: Zero')	('Numbers: One-3407', 'Digit: One')	('Numbers: Nine-2365', 'Digit: Nine')	('Numbers: Zero-5142', 'Digit: Zero')	('Numbers: Five-198', 'Digit: Five')	('Numbers: Eight-934', 'Digit: Eight')	('Numbers: Seven-302', 'Digit: Seven')	('Numbers: One-1547', 'Digit: One')	('Numbers: Three-2908', 'Digit: Three')	('Numbers: Five-4592', 'Digit: Five')	('Numbers: Eight-4452', 'Digit: Eight')	('Numbers: One-5205', 'Digit: One')	('Numbers: Five-1055', 'Digit: Five')	('Numbers: Zero-2245', 'Digit: Zero')	('Numbers: One-6812', 'Digit: One')	('Numbers: Five-3905', 'Digit: Five')	('Numbers: Zero-3534', 'Digit: Zero')	('Numbers: Nine-2740', 'Digit: Nine')	('Numbers: Nine-6644', 'Digit: Nine')	('Numbers: Nine-3154', 'Digit: Nine')	('Numbers: Three-4578', 'Digit: Three')	('Numbers: Eight-1987', 'Digit: Eight')	('Numbers: Four-2484', 'Digit: Four')	('Numbers: Two-1616', 'Digit: Two')	('Numbers: Seven-6405', 'Digit: Seven')	('Numbers: Seven-5466', 'Digit: Seven')	('Numbers: Eight-5264', 'Digit: Eight')	('Numbers: Two-2092', 'Digit: Two')	('Numbers: Eight-6624', 'Digit: Eight')	('Numbers: Seven-5337', 'Digit: Seven')
pos_20-12	13	173	254	0	0	222	217	0	191	184	254	254	151	0	0	0	0	252	47	252	253	254	25	26	0	251	54	0	0	0	0	253	0	150	58	161	140	0	1	252	6	27	254	252	252	198	46	0	13	0	0	215	243	245	0	0	0	253	254	0	253	254	254	0	254	161	70	255	254	168	86	150	252	0	0	0	0	0	0	0	0	0	19	253	255	253	0	0	121	19	253	0	114	0	0	255	0	140	252	254	0	0	208	0	252	251	0	253	0	253	57	163	128	10	253	0	0	253	0	114	252	20	17	255	7	20	0	253	253	141	0	0	0	0	32	253	253	0	253	0	252	2	252	0	252	0	252	254	75	157	168	252	0	0	226	0	11	72	0	8	0	236	0	0	253	0	252	251	230	0	253	68	0	253	255	0	0	253	0	151	0	253	252	131	24	16	70	0	253	0	255	151	0	253	0	194	0	253	69	0
pos_20-13	0	219	253	0	0	217	254	0	191	219	254	254	186	0	0	0	0	252	240	252	253	158	0	128	0	180	247	27	16	0	0	253	0	253	103	161	219	158	91	252	73	254	191	252	33	255	227	0	0	198	0	8	110	253	0	0	116	253	254	56	253	253	254	0	254	75	253	255	254	253	52	237	252	0	0	0	0	0	0	86	0	0	194	253	255	253	95	0	120	0	253	142	10	0	0	191	59	254	254	253	0	0	253	0	210	251	0	253	0	253	163	253	253	160	246	0	0	254	255	84	252	0	0	255	177	253	0	237	112	253	0	0	0	0	0	0	254	0	253	0	252	3	252	94	207	132	252	254	0	157	0	252	0	45	101	39	182	138	0	26	0	213	0	0	253	0	252	254	253	0	253	137	0	253	255	0	0	221	0	229	0	163	252	157	254	123	86	0	253	0	255	0	0	253	0	16	0	253	187	30
pos_20-14	43	252	254	71	0	217	254	26	191	230	254	254	246	0	37	0	0	253	252	252	253	11	0	253	0	23	254	208	80	0	72	118	0	253	219	254	127	238	215	253	205	134	17	0	0	255	253	0	0	255	0	0	0	51	0	0	254	253	254	242	253	254	254	0	254	34	253	255	254	251	78	254	180	105	191	7	0	0	176	255	209	0	252	253	255	253	254	12	0	0	253	253	0	0	0	0	253	91	254	253	0	0	231	41	174	253	173	253	169	253	238	253	253	240	114	111	0	123	255	115	252	49	0	255	253	252	0	128	5	254	29	0	0	0	0	0	248	66	253	29	253	10	253	212	0	254	253	222	0	0	0	121	0	240	0	177	166	253	0	84	0	213	146	64	253	0	253	254	253	180	253	165	0	234	255	65	0	17	0	245	0	0	252	230	254	247	86	0	114	0	255	0	0	253	0	0	0	254	245	214
pos_20-15	119	253	233	227	0	233	199	248	191	254	245	254	249	25	246	253	0	241	241	253	108	0	0	255	128	0	80	253	142	0	195	0	0	185	254	254	3	14	222	213	253	0	0	0	0	0	111	143	0	0	0	0	0	0	225	0	254	253	254	22	253	253	254	6	211	75	0	255	254	0	106	251	8	254	254	204	177	0	244	255	233	53	121	254	255	253	254	247	0	0	254	253	0	0	0	0	250	2	254	253	0	0	0	173	173	168	253	253	254	253	252	156	212	252	0	254	17	0	255	114	140	254	0	255	67	61	30	1	0	18	255	0	0	121	45	0	145	254	253	226	252	185	252	253	0	251	252	107	0	0	0	0	0	252	0	185	0	253	0	122	96	187	23	191	253	0	252	214	253	253	253	0	0	144	255	237	107	0	0	254	0	0	252	254	233	254	246	0	0	0	255	185	245	176	163	0	0	253	253	254
pos_20-16	253	252	142	252	55	252	0	80	191	253	214	254	254	253	248	252	0	165	0	252	1	0	0	253	191	0	0	162	242	0	252	0	0	57	254	163	0	0	222	32	254	0	0	0	137	0	0	254	0	0	0	0	0	0	253	0	242	253	254	1	253	254	253	134	254	101	0	255	254	0	166	180	0	150	39	254	253	0	112	0	0	229	0	253	255	253	56	246	0	0	253	16	0	3	0	0	80	189	254	253	0	76	0	252	244	107	244	253	196	253	252	11	0	253	0	101	150	0	0	195	0	254	0	255	0	61	209	0	0	0	255	0	135	185	253	0	29	254	253	141	252	247	252	255	0	69	252	28	0	0	17	0	0	244	0	241	0	253	32	155	253	75	0	255	253	0	252	79	253	189	253	0	189	39	255	253	253	0	95	254	107	0	157	254	30	148	250	0	0	37	255	252	253	25	199	0	0	253	253	253
pos_20-17	253	137	61	152	66	241	0	0	191	185	146	217	254	253	41	252	0	47	0	233	0	0	0	133	255	0	0	10	231	0	254	0	7	0	234	0	0	0	106	0	246	0	0	0	252	0	0	142	0	29	0	0	0	0	196	89	53	253	245	63	253	253	254	253	254	212	0	255	202	0	206	125	0	0	0	172	192	103	7	0	0	208	0	118	128	253	0	0	0	0	253	0	0	75	170	0	0	254	254	154	51	253	0	253	252	107	122	253	0	253	252	0	0	109	0	0	254	0	0	253	0	106	13	128	0	253	253	0	0	0	57	86	254	0	253	0	0	208	253	0	252	253	210	253	0	0	252	0	0	0	163	0	4	81	0	237	0	239	186	252	253	73	0	255	253	0	252	0	253	20	253	0	221	0	255	185	252	0	250	239	194	0	0	254	0	0	152	197	0	252	255	63	253	0	0	0	10	253	253	253
pos_20-18	236	0	0	0	184	179	0	0	191	122	64	101	183	253	0	230	77	0	0	100	0	0	0	0	255	0	0	0	89	40	247	0	90	0	93	0	0	0	4	0	47	0	0	0	252	0	0	0	0	0	0	0	0	0	0	254	0	140	80	249	253	254	197	253	181	235	0	255	75	0	249	29	0	0	0	0	0	254	0	0	0	20	0	29	0	84	0	0	0	0	253	0	0	131	255	0	0	98	254	32	253	253	0	252	252	107	0	224	0	253	204	0	0	0	0	0	254	0	0	139	0	0	172	191	0	252	253	2	0	0	0	149	106	0	253	0	0	0	249	0	212	252	20	154	0	0	217	0	0	0	253	0	128	0	0	219	0	134	223	253	253	0	0	191	240	125	252	0	253	0	253	0	0	0	255	16	21	0	253	110	0	0	0	221	0	0	0	252	0	252	255	0	122	0	0	0	225	253	253	185
pos_20-19	60	0	0	0	253	20	0	0	191	18	19	35	61	32	0	0	231	0	0	21	0	0	0	0	255	0	0	0	0	217	48	0	233	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	254	0	0	0	253	253	253	17	253	27	253	0	255	15	0	253	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	236	0	0	226	86	0	0	0	254	0	78	75	0	233	252	108	0	40	0	253	15	0	0	0	0	0	179	0	0	0	0	0	254	255	0	82	253	78	0	0	0	239	0	0	23	0	0	0	80	0	118	170	0	0	0	0	27	0	0	0	230	0	253	0	0	81	0	152	37	222	22	0	0	0	68	253	253	0	214	0	253	0	0	0	255	0	0	0	253	0	0	0	0	38	0	0	0	113	0	180	255	0	0	0	0	0	131	254	112	0
pos_20-20	0	0	0	0	253	0	0	0	191	0	8	31	0	0	0	0	213	0	0	0	0	0	0	0	191	0	0	0	0	252	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	96	0	0	0	98	253	254	0	104	0	253	0	255	0	0	112	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	254	0	0	0	0	254	0	0	0	0	30	245	107	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	35	255	0	0	24	253	0	0	0	254	0	0	0	0	0	0	0	0	56	38	0	0	0	0	0	0	0	0	33	0	178	0	0	136	0	72	0	66	0	0	0	0	0	253	252	0	15	0	253	0	0	0	255	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	128	0	0	7	0	0	0	253	0	0
pos_20-21	0	0	0	0	176	0	0	0	207	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	6	253	253	0	0	0	253	0	255	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	254	0	0	0	0	146	0	0	0	0	0	78	92	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	252	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	41	0	0	0	0	0	0	0	216	239	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	253	0	0
pos_20-22	0	0	0	0	48	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	253	254	0	0	0	253	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	65	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	253	0	0
pos_20-23	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	152	84	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0	0
pos_20-24	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_20-25	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_20-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_20-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_21-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_21-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_21-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_21-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_21-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_21-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	216	22	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	251	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	64	0	0	0	0	0	0	0	7	0
pos_21-6	0	0	0	0	0	0	0	0	0	0	5	0	58	0	0	0	0	0	0	0	0	0	234	0	128	0	0	0	254	99	0	0	25	0	0	51	0	0	31	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	254	0	0	254	0	0	0	0	16	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	133	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	251	0	167	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	68	0	0	0	0	0	164	240	252	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	66	0	253	0	0	0	0	253	0	166	0	0	0	103	0	0	253	165	0	253	25	0	0	0	255	0	0	0	0	0	0	0	253	0
