	('Numbers: Seven-5059', 'Digit: Seven')	('Numbers: One-2762', 'Digit: One')	('Numbers: One-5235', 'Digit: One')	('Numbers: One-6230', 'Digit: One')	('Numbers: Zero-1472', 'Digit: Zero')	('Numbers: Seven-1483', 'Digit: Seven')	('Numbers: Two-149', 'Digit: Two')	('Numbers: Five-4757', 'Digit: Five')	('Numbers: One-5285', 'Digit: One')	('Numbers: Six-6252', 'Digit: Six')	('Numbers: One-1280', 'Digit: One')	('Numbers: Six-37', 'Digit: Six')	('Numbers: Three-892', 'Digit: Three')	('Numbers: Nine-6821', 'Digit: Nine')	('Numbers: One-6341', 'Digit: One')	('Numbers: One-4684', 'Digit: One')	('Numbers: Six-6494', 'Digit: Six')	('Numbers: Nine-975', 'Digit: Nine')	('Numbers: Seven-3511', 'Digit: Seven')	('Numbers: Seven-3517', 'Digit: Seven')	('Numbers: Two-3742', 'Digit: Two')	('Numbers: Nine-2253', 'Digit: Nine')	('Numbers: Four-3989', 'Digit: Four')	('Numbers: Eight-4461', 'Digit: Eight')	('Numbers: Zero-858', 'Digit: Zero')	('Numbers: Four-1838', 'Digit: Four')	('Numbers: Five-5967', 'Digit: Five')	('Numbers: Seven-4171', 'Digit: Seven')	('Numbers: Zero-5526', 'Digit: Zero')	('Numbers: Six-3469', 'Digit: Six')	('Numbers: Eight-482', 'Digit: Eight')	('Numbers: Two-1599', 'Digit: Two')	('Numbers: Eight-3331', 'Digit: Eight')	('Numbers: Nine-2683', 'Digit: Nine')	('Numbers: Two-2972', 'Digit: Two')	('Numbers: Eight-6451', 'Digit: Eight')	('Numbers: Two-4248', 'Digit: Two')	('Numbers: Seven-4030', 'Digit: Seven')	('Numbers: Three-1679', 'Digit: Three')	('Numbers: Nine-5476', 'Digit: Nine')	('Numbers: Nine-5737', 'Digit: Nine')	('Numbers: Zero-5309', 'Digit: Zero')	('Numbers: Zero-3520', 'Digit: Zero')	('Numbers: Four-784', 'Digit: Four')	('Numbers: Nine-1491', 'Digit: Nine')	('Numbers: Five-1225', 'Digit: Five')	('Numbers: Eight-5334', 'Digit: Eight')	('Numbers: Eight-1825', 'Digit: Eight')	('Numbers: Six-5355', 'Digit: Six')	('Numbers: Seven-608', 'Digit: Seven')	('Numbers: Four-6003', 'Digit: Four')	('Numbers: Seven-5717', 'Digit: Seven')	('Numbers: Eight-4238', 'Digit: Eight')	('Numbers: Nine-4070', 'Digit: Nine')	('Numbers: Zero-5189', 'Digit: Zero')	('Numbers: One-7320', 'Digit: One')	('Numbers: Five-5509', 'Digit: Five')	('Numbers: Five-5421', 'Digit: Five')	('Numbers: Nine-5001', 'Digit: Nine')	('Numbers: Three-3572', 'Digit: Three')	('Numbers: Three-240', 'Digit: Three')	('Numbers: Seven-1143', 'Digit: Seven')	('Numbers: One-7539', 'Digit: One')	('Numbers: Seven-5055', 'Digit: Seven')	('Numbers: Zero-302', 'Digit: Zero')	('Numbers: Nine-4432', 'Digit: Nine')	('Numbers: Six-1605', 'Digit: Six')	('Numbers: Nine-6167', 'Digit: Nine')	('Numbers: Three-688', 'Digit: Three')	('Numbers: Four-4300', 'Digit: Four')	('Numbers: Eight-1796', 'Digit: Eight')	('Numbers: One-4937', 'Digit: One')	('Numbers: Five-2406', 'Digit: Five')	('Numbers: One-2158', 'Digit: One')	('Numbers: Four-5871', 'Digit: Four')	('Numbers: Five-2203', 'Digit: Five')	('Numbers: Six-4848', 'Digit: Six')	('Numbers: One-2649', 'Digit: One')	('Numbers: Four-4201', 'Digit: Four')	('Numbers: Five-2410', 'Digit: Five')	('Numbers: Zero-1270', 'Digit: Zero')	('Numbers: One-72', 'Digit: One')	('Numbers: Three-2287', 'Digit: Three')	('Numbers: Three-3811', 'Digit: Three')	('Numbers: One-3042', 'Digit: One')	('Numbers: Two-3036', 'Digit: Two')	('Numbers: Nine-2997', 'Digit: Nine')	('Numbers: Two-6224', 'Digit: Two')	('Numbers: Nine-5196', 'Digit: Nine')	('Numbers: Four-1161', 'Digit: Four')	('Numbers: Eight-4250', 'Digit: Eight')	('Numbers: One-3467', 'Digit: One')	('Numbers: One-3881', 'Digit: One')	('Numbers: Eight-4963', 'Digit: Eight')	('Numbers: Zero-6632', 'Digit: Zero')	('Numbers: One-736', 'Digit: One')	('Numbers: Nine-675', 'Digit: Nine')	('Numbers: Six-2346', 'Digit: Six')	('Numbers: Four-4018', 'Digit: Four')	('Numbers: Three-1615', 'Digit: Three')
pos_15-23	0	0	0	0	161	25	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	45	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_15-24	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_15-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_15-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_15-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	254	217	0	0	239	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	13	0	0	0	0	0	0	0	0	173	0	0	139	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-6	0	0	0	0	0	120	21	0	0	0	0	0	0	0	0	0	253	0	0	0	203	0	253	0	253	254	0	0	253	0	0	0	0	0	134	0	0	0	0	0	0	253	60	0	0	112	0	0	0	0	0	0	0	0	253	0	0	253	0	0	0	0	0	0	19	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-7	0	0	0	0	143	254	0	0	0	0	0	57	0	0	0	0	252	0	0	0	203	183	253	0	253	253	0	0	253	0	0	0	0	0	253	0	0	0	0	0	0	142	252	112	0	79	0	0	0	0	0	0	0	50	253	0	2	253	0	0	0	0	0	9	209	0	17	134	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	39	13	29	108	0	0	0	0	0	0	78	7	0	0
pos_16-8	0	0	0	0	253	254	0	0	0	0	0	252	51	193	0	0	252	0	0	0	223	254	86	0	160	254	0	0	35	0	0	0	0	0	253	32	0	0	0	0	64	0	252	254	180	0	0	0	75	0	0	0	0	235	228	0	54	253	0	0	0	0	0	159	252	0	238	227	0	0	0	0	10	0	58	41	0	0	165	128	242	0	0	0	0	0	157	153	253	250	0	0	0	0	63	0	246	196	0	0
pos_16-9	0	0	0	0	253	254	0	1	0	58	0	252	246	253	0	0	252	54	0	0	254	254	0	0	0	254	0	0	0	151	0	0	0	0	253	154	0	0	0	0	191	0	177	208	254	0	22	110	253	0	0	0	0	253	35	0	54	253	0	83	132	0	0	229	141	0	253	243	0	0	0	0	56	0	253	231	56	0	251	254	252	0	0	0	0	0	188	240	253	144	0	0	0	4	253	0	254	252	0	22
pos_16-10	0	0	0	0	131	254	0	254	24	254	0	253	252	253	5	0	238	178	0	0	224	254	0	79	0	253	61	0	0	254	0	0	128	0	241	251	0	0	55	0	255	0	0	0	130	0	174	251	253	0	0	0	0	253	0	0	29	253	0	249	252	0	0	253	0	0	253	185	0	28	0	0	221	112	254	253	253	0	246	254	164	0	0	0	0	0	188	252	251	9	12	0	0	115	253	0	254	176	0	45
pos_16-11	0	9	0	0	0	254	0	247	204	175	190	27	253	253	217	0	238	221	0	0	224	254	0	245	0	254	236	0	0	254	143	0	255	36	253	253	0	0	171	0	255	0	0	37	0	0	247	254	253	0	0	0	0	253	0	76	0	253	0	239	253	0	70	253	0	0	253	160	0	103	27	64	252	251	254	253	184	0	225	254	0	0	0	0	0	16	188	253	210	0	145	0	27	253	253	0	232	0	0	0
pos_16-12	0	215	0	93	0	254	0	100	253	162	251	0	252	253	253	0	252	221	0	67	239	254	0	253	0	253	218	0	0	254	253	0	255	224	253	253	162	0	194	0	128	0	0	159	84	0	253	107	59	11	19	0	151	253	0	245	0	253	0	162	252	0	252	253	0	0	229	48	0	139	214	255	252	251	254	143	0	47	223	254	0	0	0	0	90	177	98	134	253	0	249	0	253	253	253	203	185	0	0	0
pos_16-13	0	254	168	252	0	254	0	0	253	254	251	107	252	253	227	241	252	222	0	242	254	167	0	253	0	254	79	0	0	254	253	22	255	253	253	253	254	0	240	0	128	0	0	207	246	0	253	48	0	175	68	0	254	253	0	253	0	253	0	80	253	46	252	254	0	0	243	0	0	190	253	255	252	251	193	0	0	249	254	254	0	59	0	0	254	253	84	19	253	0	253	169	253	253	0	254	21	0	51	0
pos_16-14	0	254	250	253	0	255	0	0	114	203	251	252	252	253	46	253	252	144	128	254	254	95	70	243	0	253	0	0	0	243	253	152	255	253	253	253	188	0	253	128	0	0	0	254	254	0	253	205	137	255	68	11	240	253	0	253	0	253	0	8	252	232	253	253	0	28	253	0	0	253	253	255	232	253	177	0	10	254	254	254	0	254	0	0	155	241	0	0	253	17	254	252	253	253	0	253	0	106	247	0
pos_16-15	110	140	252	206	0	254	29	0	0	14	158	253	63	253	0	108	119	68	255	254	246	254	104	40	0	253	0	255	0	110	253	254	64	255	179	176	13	0	253	255	0	0	0	254	105	0	253	254	231	186	148	203	46	255	0	232	0	253	204	10	253	254	123	253	0	195	253	0	2	252	253	64	156	62	246	0	246	132	254	255	0	254	0	0	0	93	0	0	253	254	223	211	154	248	0	82	168	253	254	0
pos_16-16	253	1	250	0	0	254	146	221	0	0	0	252	0	253	0	0	0	196	255	249	203	254	253	0	0	254	0	255	0	0	219	254	0	253	135	0	0	0	253	255	128	0	0	254	157	1	253	95	253	9	254	252	0	253	0	16	22	253	254	169	252	166	0	253	0	254	226	0	189	252	253	0	10	0	254	0	253	0	254	254	0	19	0	254	0	0	157	0	253	221	21	0	3	127	63	0	238	168	226	0
pos_16-17	255	0	125	0	0	254	254	218	0	0	0	118	0	253	0	0	0	255	255	35	203	239	253	0	0	253	0	255	0	203	106	98	0	153	241	0	0	53	253	128	255	0	0	254	254	57	180	0	217	0	39	252	0	253	0	0	253	232	235	253	102	0	0	254	76	193	160	0	254	252	253	0	0	0	65	0	253	0	254	220	0	0	0	254	0	0	252	0	253	0	0	0	0	0	255	0	14	0	14	13
pos_16-18	253	0	0	0	0	198	254	0	0	105	0	16	0	253	0	0	0	254	128	0	203	70	253	0	0	253	76	191	0	254	2	0	0	0	253	23	0	249	253	0	255	0	29	112	73	236	6	0	178	0	0	95	0	253	0	0	253	168	0	213	0	0	0	253	234	0	160	217	22	253	222	0	0	0	0	125	253	0	209	20	161	0	0	254	0	0	63	0	179	0	0	0	0	0	253	0	0	16	0	197
pos_16-19	164	0	0	0	0	15	217	0	0	254	0	203	0	25	0	0	0	22	0	0	132	0	254	0	116	191	248	64	0	146	0	0	0	0	177	253	0	217	247	0	0	0	204	0	0	253	0	0	231	0	0	0	0	253	12	0	226	0	0	0	0	0	0	253	252	0	240	253	0	202	0	0	0	0	0	253	249	0	56	0	252	0	0	69	0	0	0	0	29	0	0	0	0	0	253	0	0	186	0	254
pos_16-20	0	0	0	0	139	0	35	0	0	33	0	253	0	0	0	0	53	0	0	0	114	0	188	0	253	94	245	0	0	0	0	0	0	0	0	253	0	0	179	0	0	0	252	0	0	245	0	0	253	0	0	0	0	199	108	0	0	0	0	0	0	0	0	253	133	0	253	148	0	6	0	0	0	0	0	253	50	0	0	0	191	0	9	0	0	0	0	0	0	0	0	0	0	0	253	0	0	225	0	85
pos_16-21	0	0	0	0	253	0	0	0	0	0	0	167	0	0	0	0	176	0	0	0	56	0	50	0	253	8	59	0	3	0	0	0	0	0	0	253	0	0	26	0	0	47	252	0	0	13	0	0	253	0	0	0	0	0	253	0	0	0	0	0	0	0	0	195	6	0	253	0	0	0	0	0	0	0	0	54	0	0	0	0	7	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0
pos_16-22	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	45	0	0	0	253	0	0	0	193	0	0	0	0	0	0	53	0	0	0	0	0	253	40	0	0	0	0	0	59	0	0	0	0	0	253	0	0	0	0	0	0	0	0	15	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-23	0	0	0	0	231	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	45	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-24	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_17-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_17-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_17-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_17-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_17-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_17-5	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	151	255	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	255	0	0	0	230	0	0	0	0	0	0	0	0	220	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_17-6	0	0	0	0	0	26	211	0	0	0	0	0	0	0	0	0	154	0	0	0	255	18	253	0	253	253	0	0	253	0	0	0	0	0	140	0	0	0	0	0	0	253	60	0	0	238	0	0	0	0	0	0	0	0	253	0	0	53	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
pos_17-7	0	0	0	0	40	213	164	0	0	0	0	0	0	0	0	0	252	0	0	0	254	171	253	0	253	253	0	0	253	0	0	0	0	0	253	9	0	0	0	0	0	142	252	182	0	0	0	0	0	0	0	0	0	0	253	0	0	218	0	0	0	0	0	9	252	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	1	8	0	0	0	0	0	0	0	0	0	0
pos_17-8	0	0	0	0	253	253	114	0	0	0	0	170	57	3	0	0	252	0	0	0	254	222	253	0	160	253	0	0	35	0	0	0	0	0	203	135	0	0	0	0	0	0	252	255	122	0	20	6	22	0	0	0	0	11	205	0	0	222	0	0	0	0	0	210	233	0	253	34	0	0	0	0	0	0	40	71	0	0	3	5	242	0	0	0	0	0	0	252	34	48	0	0	0	32	144	0	29	169	0	88
pos_17-9	0	0	0	0	253	253	33	1	0	99	0	253	253	77	0	0	252	0	0	0	254	222	209	0	0	253	0	0	0	151	0	0	191	0	72	253	0	0	0	0	0	0	81	227	254	0	194	197	201	0	0	0	0	13	0	0	0	251	0	0	41	0	0	255	37	0	253	47	0	0	0	0	0	84	165	253	56	0	137	23	252	0	0	0	0	0	0	252	124	0	63	0	0	159	252	0	37	252	0	222
pos_17-10	0	0	0	0	247	253	33	133	132	254	48	255	253	199	89	0	252	0	0	0	254	222	208	0	0	253	0	0	0	254	0	24	255	0	43	253	0	0	0	0	0	0	0	184	243	0	253	254	253	0	0	0	0	13	0	9	0	253	0	62	203	0	0	254	0	0	253	0	0	0	26	64	41	244	87	252	253	0	254	23	73	0	0	0	0	0	0	252	221	0	186	0	0	253	252	0	37	247	0	105
pos_17-11	0	16	0	0	115	193	33	114	253	226	221	27	255	212	253	0	252	0	0	0	254	197	208	165	0	248	44	0	0	254	177	90	255	0	98	253	27	0	0	0	0	0	0	229	150	0	253	197	253	0	0	0	74	13	0	189	0	253	0	5	183	0	70	228	0	0	253	0	0	0	166	255	71	251	80	226	108	0	254	128	0	0	0	0	0	172	0	98	232	0	253	0	27	253	252	21	15	97	0	0
pos_17-12	0	254	0	176	0	126	137	0	253	248	251	57	253	212	253	0	252	0	0	180	254	113	208	253	0	238	19	0	0	254	253	174	255	48	177	252	251	0	0	0	0	0	0	254	247	0	251	5	109	64	0	0	228	13	0	253	0	253	0	0	102	0	252	254	0	0	253	0	0	0	253	255	195	251	4	53	0	161	254	144	0	0	0	0	27	253	0	17	239	0	146	15	253	253	252	223	0	0	0	0
pos_17-13	0	254	168	252	0	96	164	0	145	254	251	253	253	148	87	241	252	0	64	255	251	21	208	253	0	250	0	0	0	200	253	237	255	252	253	243	235	0	55	64	0	0	0	254	254	0	147	0	179	252	0	0	254	90	0	253	0	253	0	0	92	135	252	254	0	27	253	0	0	0	253	255	241	251	1	0	51	254	237	254	0	134	0	0	252	242	0	0	253	0	36	225	253	253	0	253	0	0	141	0
pos_17-14	21	236	250	247	0	8	164	34	6	104	251	253	253	68	0	253	252	0	255	254	217	36	254	238	0	253	0	191	0	45	253	255	255	252	253	253	51	0	71	255	0	0	0	251	203	0	60	112	254	253	0	97	198	202	0	253	0	253	62	0	253	254	245	254	0	194	253	0	0	13	253	191	252	229	0	0	204	254	254	254	0	254	0	5	249	92	0	0	253	91	163	252	253	253	0	252	17	106	254	0
pos_17-15	190	34	252	98	0	245	229	107	0	59	158	255	63	46	0	108	147	70	255	255	239	233	253	15	0	253	0	255	0	3	253	254	0	253	253	171	0	0	71	255	0	0	0	252	12	0	225	254	253	63	83	253	0	253	0	127	0	253	245	0	254	208	58	197	0	254	144	0	0	188	142	0	253	47	147	0	255	22	254	254	0	223	0	80	0	0	109	0	253	254	253	140	236	127	32	0	235	253	254	0
pos_17-16	251	0	250	0	0	253	254	242	0	92	0	253	0	253	0	0	54	250	255	157	239	254	253	0	0	244	0	255	0	71	253	198	0	189	253	0	0	0	161	255	128	0	0	255	157	87	253	123	225	0	254	247	0	252	0	0	22	253	253	43	253	7	0	184	73	210	22	0	170	225	171	0	138	0	254	0	253	0	89	254	0	12	0	254	0	0	251	0	224	110	127	0	7	0	237	0	190	168	85	0
pos_17-17	253	0	125	0	0	253	249	199	0	10	0	253	0	253	0	0	54	253	255	0	239	162	253	0	0	227	0	255	0	242	253	3	0	5	253	0	0	190	236	0	255	0	19	225	254	253	238	0	53	0	151	94	0	252	0	0	253	253	182	253	102	0	0	119	234	18	0	0	254	250	253	0	0	0	4	5	253	0	33	254	40	0	0	253	0	0	160	0	99	0	0	0	0	0	253	0	0	0	0	0
pos_17-18	251	0	0	0	0	68	205	19	0	187	0	253	0	253	0	0	54	191	0	0	239	0	253	0	0	39	0	64	0	254	58	0	0	0	229	12	0	254	253	0	255	0	205	6	73	253	19	0	163	0	0	0	0	252	41	0	253	252	0	238	0	0	0	101	252	0	0	121	87	254	246	0	0	0	0	208	249	0	4	181	246	0	0	253	0	0	0	0	3	0	0	0	0	0	252	0	0	152	0	136
pos_17-19	35	0	0	0	33	0	35	0	0	254	0	253	0	25	0	0	166	7	0	0	252	0	46	0	116	5	146	0	0	140	0	0	0	0	47	253	0	69	253	0	64	0	252	0	0	253	0	0	232	0	0	0	0	224	107	0	226	124	0	30	0	0	0	93	252	0	217	253	0	134	55	0	0	0	0	253	107	0	0	3	231	0	0	69	0	0	0	0	0	0	0	0	0	0	252	0	0	252	0	253
pos_17-20	0	0	0	0	234	0	0	0	0	33	0	255	0	0	0	0	238	0	0	0	251	0	17	0	253	0	253	0	0	0	0	0	0	0	0	253	0	0	253	0	0	110	250	0	0	119	0	0	253	0	0	0	0	45	253	0	0	0	0	0	0	0	0	59	0	0	253	230	0	0	0	0	0	0	0	199	0	0	0	0	52	0	19	0	0	0	0	0	0	0	0	0	0	0	252	0	0	167	0	144
pos_17-21	0	0	0	0	253	0	0	0	0	0	0	27	0	0	0	0	252	0	0	0	254	0	0	0	253	0	123	0	129	0	0	0	0	0	0	253	0	0	204	0	0	222	157	0	0	0	0	0	171	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	253	14	0	0	0	0	0	0	0	19	0	0	0	0	0	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_17-22	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	250	0	0	0	253	0	0	0	253	0	0	0	0	0	0	53	0	0	0	0	0	253	5	0	0	0	0	0	17	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
